location,forecast_date,target_end_date,target,type,quantile,value
01,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,24.61205229350604
01,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,23.88970386039943
01,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,23.040258418888047
01,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,20.679865472163137
02,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,3.57087864864429
02,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,3.772125356437989
02,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,3.609943300989337
02,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,3.8918103764581793
04,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,34.285974108551606
04,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,35.59894755640705
04,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,20.333361096032935
04,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,27.242513353145128
05,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,27.957113466227327
05,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,18.84473798919934
05,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,26.955637462098807
05,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,27.34554734747711
06,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,78.37073926373598
06,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,72.340646892666
06,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,60.03713332470141
06,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,54.936080141229105
08,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,14.420354977754078
08,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,18.66295735410468
08,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,16.209113098209052
08,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,19.31704293685535
09,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,13.195356432097006
09,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,11.152040201254387
09,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,10.360838210299546
09,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,10.629117690129727
10,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,4.380772971508798
10,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,1.7523908561700987
10,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,2.2054040228331413
10,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,2.7366903769491144
11,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,3.795883960723877
11,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,3.0615511608123778
11,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,2.3999215203523634
11,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,2.2293848925828934
12,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,233.78118383476126
12,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,231.46438972982207
12,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,242.8411569220367
12,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,239.9403348481472
13,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,40.05837650181988
13,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,38.52244580586244
13,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,30.81672714998149
13,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,30.24608818409883
15,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,5.453378880646199
15,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,4.6054413065321995
15,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,4.329552662604079
15,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,3.7106400661255066
16,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,4.8832643203224935
16,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,3.387123606128048
16,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,4.309197404153369
16,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,3.2003872107170546
17,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,18.173323490647988
17,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,6.526717171453817
17,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,17.37800509819294
17,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,16.270449751402765
18,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,27.96786388617707
18,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,23.1693159570708
18,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,18.59936334445768
18,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,21.225281896876908
19,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,11.081617029637728
19,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,8.530640350908179
19,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,13.077283570916915
19,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,16.34385445992741
20,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,0.8133462048735844
20,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,0.25801671104310403
20,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,1.180816090748786
20,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,1.3724030137167234
21,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,21.504163489703494
21,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,15.238502116467025
21,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,17.184329606321693
21,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,16.364340470394026
22,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,29.651978092193602
22,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,30.132850856781005
22,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,24.50208747863769
22,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,23.480941009521484
23,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,4.379417748062716
23,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,2.618702370469747
23,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,1.7511102933572713
23,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,2.0225143691164127
24,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,23.60367067765367
24,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,16.70379886322967
24,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,17.317754537934373
24,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,11.192102486324847
25,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,29.82601949697702
25,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,14.265739974560713
25,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,16.143003832895687
25,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,15.383448069654154
26,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,65.97865755180446
26,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,74.38403654194025
26,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,69.46335559502873
26,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,69.12839940890221
27,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,5.978992229678483
27,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,5.948490874109927
27,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,3.7371579466158
27,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,4.6902963711549015
28,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,22.180291223670373
28,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,19.825825441986066
28,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,22.222046054842234
28,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,19.058873997863408
29,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,26.646313298749966
29,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,35.363850472660815
29,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,20.821350883854734
29,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,20.41192806910986
30,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,3.3988359796897214
30,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,3.2580767205918484
30,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,3.2580767205918484
30,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,3.2580767205918484
31,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,0.0012370559782459165
31,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,1.6223484401777135
31,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,2.328217576594912
31,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,9.496152114723047
32,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,27.33268524701485
32,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,32.64841121866194
32,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,36.38077532790489
32,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,39.32474223620081
33,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,5.019282600354417
33,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,6.108797542509977
33,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,5.3872570804794275
33,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,5.695481188465916
34,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,56.77927178066497
34,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,54.3944172056804
34,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,30.30260089355365
34,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,51.43562495886296
35,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,0.7072671897170089
35,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,0.6977280063696387
35,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,3.484721775120157
35,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,1.235679717906941
36,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,72.50411329406627
36,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,53.223768465187035
36,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,48.17095711263015
36,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,44.348920662200136
37,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,38.81877711328809
37,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,36.64828340946596
37,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,33.8446134001572
37,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,34.55815758407879
38,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,10.289177494049072
38,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,10.16302734375
38,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,8.95467945098877
38,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,8.688376302719115
39,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,33.56821619512526
39,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,31.64398755385877
39,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,24.32880966542439
39,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,28.020632639054433
40,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,34.639299040420326
40,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,35.067006922244694
40,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,40.223311182389295
40,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,41.157064062140215
41,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,1.709811124550936
41,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,1.84942417029834
41,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,2.162839876935768
41,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,1.3335852200869611
42,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,182.01013408167125
42,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,182.9641765680344
42,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,185.3475926896252
42,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,192.38926202553512
44,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,0.8688417015834382
44,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,0.6349583970401421
44,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,0.6269163229557622
44,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,0.5891322805610008
45,2023-02-20,2023-02-25,1 wk ahead inc flu hosp,point,,34.39845955040205
45,2023-02-20,2023-03-04,2 wk ahead inc flu hosp,point,,34.46518673478593
45,2023-02-20,2023-03-11,3 wk ahead inc flu hosp,point,,28.434282549291968
45,2023-02-20,2023-03-18,4 wk ahead inc flu hosp,point,,30.732087577979488
