location,forecast_date,target_end_date,target,type,quantile,value
01,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,30.85574616044243
01,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,28.083860917112503
01,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,31.33870481034452
01,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,27.01635259631095
02,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,3.9755990844599856
02,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,4.6530045041767965
02,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,5.212064762327708
02,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,5.437308061820967
04,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,42.917940789387984
04,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,41.15867624806661
04,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,58.89984425622882
04,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,43.25510637872751
05,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,29.122326535293517
05,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,38.65451961042706
05,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,26.167857503981658
05,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,29.67193143947704
06,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,64.85456803334824
06,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,58.65422994161647
06,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,57.45809292025911
06,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,48.47383975397558
08,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,6.550272071295459
08,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,6.462564190959299
08,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,13.391272833055835
08,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,9.958328617675397
09,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,16.965746264224173
09,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,18.33283001880188
09,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,19.427552866110297
09,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,19.80414866791209
10,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,0.5506283909561768
10,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,0.6436412832014617
10,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,0.9816622560389968
10,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,0.9532368075957892
11,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,3.0726900585003327
11,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,2.4764778644251995
11,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,2.0471931624640574
11,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,1.7196105510677853
12,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,154.47404355615436
12,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,136.45551761064866
12,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,176.66741312081555
12,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,109.6332690578175
13,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,54.23342789429386
13,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,50.315632566902025
13,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,47.4632840593443
13,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,48.10229476078806
15,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,4.132174783698262
15,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,3.9737178269221767
15,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,3.6281532236119682
15,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,3.1800008390974863
16,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,3.5368707566745763
16,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,2.9986661555360605
16,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,1.8981251132352408
16,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,4.86891441833453
17,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,37.74976528573461
17,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,49.54588616045747
17,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,34.46657038223772
17,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,47.08961886533212
18,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,42.77892193771953
18,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,41.719232734190015
18,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,39.7183614666017
18,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,41.210285017637545
19,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,6.472991640448061
19,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,8.240419121639395
19,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,4.460543858963608
19,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,9.033110536542274
20,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,7.158699367735177
20,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,6.8578381056604805
20,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,6.342844490688012
20,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,6.27305691523586
21,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,17.992312770440964
21,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,14.610842532995115
21,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,12.439305042550115
21,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,11.507431757475837
22,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,28.202726402282714
22,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,20.244878292083737
22,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,18.80742784500121
22,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,18.15322420120239
23,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,0.5252357609134967
23,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,0.2627306234567206
23,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,0.186366174646314
23,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,0.25571012704069096
24,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,15.678035954641073
24,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,9.723591363622756
24,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,16.77535381194138
24,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,8.631031592734416
25,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,14.588155436696615
25,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,12.478323560409102
25,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,11.370344914083908
25,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,12.539746756956365
26,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,57.64631180010167
26,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,51.60647820982769
26,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,61.77964614693281
26,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,56.634067173131676
27,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,8.559282996941857
27,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,7.076222730051168
27,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,6.457573977093952
27,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,6.8003131705669535
28,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,29.307140360674506
28,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,33.88559020854208
28,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,35.785863685766905
28,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,31.79510796200084
29,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,27.208754488271712
29,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,26.42719188198693
29,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,22.97440179230768
29,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,21.478418330565876
30,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,2.5165509179106937
30,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,3.15585293055266
30,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,2.9772542552297083
30,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,2.7986555799067583
31,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,19.242631187173128
31,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,11.418258774687512
31,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,11.25901683157521
31,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,11.891721519719225
32,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,6.645344852724984
32,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,6.1271291553974185
32,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,5.608913458069853
32,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,5.09069776074229
33,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,2.7792174298306707
33,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,2.132036082858954
33,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,1.9449900518994592
33,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,2.1727821807580843
34,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,50.01818616276913
34,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,42.61249280757664
34,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,43.36390873684279
34,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,54.93948916943059
35,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,9.284492022309204
35,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,9.49914662446922
35,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,9.713801226629236
35,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,9.928455828789248
36,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,33.65483568149384
36,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,17.362694898793823
36,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,8.768048672013267
36,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,12.367917885744545
37,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,27.261891656385522
37,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,23.70815202608041
37,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,22.051787771306525
37,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,22.131727767899108
38,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,10.3318410768177
38,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,9.438792717376822
38,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,8.889735149210896
38,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,8.453471894093658
39,2023-02-27,2023-03-04,1 wk ahead inc flu hosp,point,,17.728468365374102
39,2023-02-27,2023-03-11,2 wk ahead inc flu hosp,point,,8.917773907146014
39,2023-02-27,2023-03-18,3 wk ahead inc flu hosp,point,,8.838971239429227
39,2023-02-27,2023-03-25,4 wk ahead inc flu hosp,point,,8.916240273213429
