location,forecast_date,target_end_date,target,type,quantile,value
01,2022-02-07,2022-02-12,1 wk ahead inc flu hosp,point,,15.056513310894413
01,2022-02-07,2022-02-19,2 wk ahead inc flu hosp,point,,15.024056923290647
01,2022-02-07,2022-02-26,3 wk ahead inc flu hosp,point,,15.00744903900831
01,2022-02-07,2022-03-05,4 wk ahead inc flu hosp,point,,14.98545455156115
02,2022-02-07,2022-02-12,1 wk ahead inc flu hosp,point,,1.0016771045643345
02,2022-02-07,2022-02-19,2 wk ahead inc flu hosp,point,,1.0002385432092427
02,2022-02-07,2022-02-26,3 wk ahead inc flu hosp,point,,0.9996212013244052
02,2022-02-07,2022-03-05,4 wk ahead inc flu hosp,point,,1.0005545949799948
04,2022-02-07,2022-02-12,1 wk ahead inc flu hosp,point,,24.832008613657806
04,2022-02-07,2022-02-19,2 wk ahead inc flu hosp,point,,25.01358870813209
04,2022-02-07,2022-02-26,3 wk ahead inc flu hosp,point,,21.292559424451422
04,2022-02-07,2022-03-05,4 wk ahead inc flu hosp,point,,19.024380313710513
05,2022-02-07,2022-02-12,1 wk ahead inc flu hosp,point,,17.573908049626063
05,2022-02-07,2022-02-19,2 wk ahead inc flu hosp,point,,16.76231315374295
05,2022-02-07,2022-02-26,3 wk ahead inc flu hosp,point,,16.197432126431934
05,2022-02-07,2022-03-05,4 wk ahead inc flu hosp,point,,15.198514953687539
06,2022-02-07,2022-02-12,1 wk ahead inc flu hosp,point,,24.795766745186143
06,2022-02-07,2022-02-19,2 wk ahead inc flu hosp,point,,24.62236408835504
06,2022-02-07,2022-02-26,3 wk ahead inc flu hosp,point,,24.423980338982496
06,2022-02-07,2022-03-05,4 wk ahead inc flu hosp,point,,24.275154922527307
08,2022-02-07,2022-02-12,1 wk ahead inc flu hosp,point,,16.80693813251622
08,2022-02-07,2022-02-19,2 wk ahead inc flu hosp,point,,16.62181103056447
08,2022-02-07,2022-02-26,3 wk ahead inc flu hosp,point,,16.38276687108892
08,2022-02-07,2022-03-05,4 wk ahead inc flu hosp,point,,16.228327042088626
09,2022-02-07,2022-02-12,1 wk ahead inc flu hosp,point,,2.2430648445238575
09,2022-02-07,2022-02-19,2 wk ahead inc flu hosp,point,,1.789316539750996
09,2022-02-07,2022-02-26,3 wk ahead inc flu hosp,point,,1.7279820512970652
09,2022-02-07,2022-03-05,4 wk ahead inc flu hosp,point,,1.552637289765342
10,2022-02-07,2022-02-12,1 wk ahead inc flu hosp,point,,0.12409739699214692
10,2022-02-07,2022-02-19,2 wk ahead inc flu hosp,point,,0.149567307382822
10,2022-02-07,2022-02-26,3 wk ahead inc flu hosp,point,,0.14166763350367542
10,2022-02-07,2022-03-05,4 wk ahead inc flu hosp,point,,0.1343186794221401
11,2022-02-07,2022-02-12,1 wk ahead inc flu hosp,point,,1.0
11,2022-02-07,2022-02-19,2 wk ahead inc flu hosp,point,,1.0
11,2022-02-07,2022-02-26,3 wk ahead inc flu hosp,point,,1.0
11,2022-02-07,2022-03-05,4 wk ahead inc flu hosp,point,,1.0
12,2022-02-07,2022-02-12,1 wk ahead inc flu hosp,point,,55.18915962219239
12,2022-02-07,2022-02-19,2 wk ahead inc flu hosp,point,,47.68821365356445
