location,forecast_date,target_end_date,target,type,quantile,value
01,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,0.0
01,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
01,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
01,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
02,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,0.102678318593497
02,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.11560075525712163
02,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
02,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
04,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,27.356526682793746
04,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
04,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
04,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
05,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,21.805761078410878
05,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,30.645004016580266
05,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
05,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
06,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,46.62295480489186
06,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
06,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
06,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
08,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,0.0
08,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
08,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
08,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
09,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,6.041008145111669
09,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,5.271884098881031
09,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
09,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
10,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,2.007850840738832
10,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
10,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
10,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
11,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,0.0
11,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.31639009953455144
11,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
11,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
12,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,12.167855406650252
12,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
12,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
12,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
13,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,21.42282624960613
13,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,35.42011032706141
13,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,35.11856897745555
13,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,34.82030823636719
15,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,0.4691633832352896
15,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
15,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
15,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
16,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,1.6364500741078762
16,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,1.4190339834584766
16,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,1.2823348895232098
16,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,1.1932805229299517
17,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,8.24388232263046
17,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
17,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
17,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
18,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,45.73543819045621
18,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,43.60401373392256
18,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,41.5966960192724
18,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,39.70513896393293
19,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,9.143110056441119
19,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,7.72116736569365
19,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,7.212181517562372
19,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,6.451162420092982
20,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,44.101236415216576
20,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,37.01017622869005
20,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,31.312370720280253
20,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,26.69758603220315
21,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,3.826939072832232
21,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,2.9038257581451967
21,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,3.517658041219504
21,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,3.3792914658150788
22,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,4.682052257625731
22,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
22,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
22,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
23,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,0.7531206667054197
23,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,1.0
23,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,1.0
23,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,1.0
24,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,4.965985657408286
24,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,4.1930632966602275
24,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,3.604239874098604
24,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,3.1479909074823453
25,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,37.43948819658081
25,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,33.914382647370466
25,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
25,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
26,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,19.60507122494561
26,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
26,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
26,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
27,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,67.36117536950427
27,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,58.4612700422379
27,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,50.97981124208661
27,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,44.66114655984358
28,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,11.006707640782471
28,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
28,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
28,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
29,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,52.18603936316332
29,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,42.42766510711322
29,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
29,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
30,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,6.328818591444595
30,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
30,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
30,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
31,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,14.132788319514
31,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,10.325316373682767
31,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,7.829535501120782
31,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,6.134946929916186
32,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,7.783856592194562
32,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
32,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
32,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
33,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,1.5979699368967668
33,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,1.3729707574688044
33,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,1.2390593398997245
33,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,1.1559861489444736
34,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,5.217288317676812
34,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,4.738763359777824
34,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,0.0
34,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,0.0
35,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,3.8105753001980207
35,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,1.972720295122536
35,2022-01-10,2022-01-29,3 wk ahead inc flu hosp,point,,1.3758503022573907
35,2022-01-10,2022-02-05,4 wk ahead inc flu hosp,point,,2.8355499840945213
36,2022-01-10,2022-01-15,1 wk ahead inc flu hosp,point,,0.0
36,2022-01-10,2022-01-22,2 wk ahead inc flu hosp,point,,0.0
