location,forecast_date,target_end_date,target,type,quantile,value
01,2023-02-06,2023-02-11,1 wk ahead inc flu hosp,point,,25.974510060033488
01,2023-02-06,2023-02-18,2 wk ahead inc flu hosp,point,,27.763891990471954
01,2023-02-06,2023-02-25,3 wk ahead inc flu hosp,point,,23.256566601034983
01,2023-02-06,2023-03-04,4 wk ahead inc flu hosp,point,,22.374989416973037
02,2023-02-06,2023-02-11,1 wk ahead inc flu hosp,point,,4.620904465840704
02,2023-02-06,2023-02-18,2 wk ahead inc flu hosp,point,,4.7899123518850075
02,2023-02-06,2023-02-25,3 wk ahead inc flu hosp,point,,4.894251563322291
02,2023-02-06,2023-03-04,4 wk ahead inc flu hosp,point,,4.806653836093181
04,2023-02-06,2023-02-11,1 wk ahead inc flu hosp,point,,32.677856807493484
04,2023-02-06,2023-02-18,2 wk ahead inc flu hosp,point,,27.34279297576149
04,2023-02-06,2023-02-25,3 wk ahead inc flu hosp,point,,24.70108367377473
04,2023-02-06,2023-03-04,4 wk ahead inc flu hosp,point,,25.512217951813845
05,2023-02-06,2023-02-11,1 wk ahead inc flu hosp,point,,14.394770239698255
05,2023-02-06,2023-02-18,2 wk ahead inc flu hosp,point,,12.024600843693824
05,2023-02-06,2023-02-25,3 wk ahead inc flu hosp,point,,19.887732811125808
05,2023-02-06,2023-03-04,4 wk ahead inc flu hosp,point,,17.12398857114643
06,2023-02-06,2023-02-11,1 wk ahead inc flu hosp,point,,43.09254213766668
06,2023-02-06,2023-02-18,2 wk ahead inc flu hosp,point,,51.76734791235961
06,2023-02-06,2023-02-25,3 wk ahead inc flu hosp,point,,49.29528048354926
06,2023-02-06,2023-03-04,4 wk ahead inc flu hosp,point,,52.56205910267912
08,2023-02-06,2023-02-11,1 wk ahead inc flu hosp,point,,41.2341647837896
08,2023-02-06,2023-02-18,2 wk ahead inc flu hosp,point,,36.812934300204795
08,2023-02-06,2023-02-25,3 wk ahead inc flu hosp,point,,51.05686291135544
08,2023-02-06,2023-03-04,4 wk ahead inc flu hosp,point,,36.223941981980346
09,2023-02-06,2023-02-11,1 wk ahead inc flu hosp,point,,9.272388534674397
09,2023-02-06,2023-02-18,2 wk ahead inc flu hosp,point,,8.176982850649736
09,2023-02-06,2023-02-25,3 wk ahead inc flu hosp,point,,6.560748681767343
09,2023-02-06,2023-03-04,4 wk ahead inc flu hosp,point,,7.893362405440349
10,2023-02-06,2023-02-11,1 wk ahead inc flu hosp,point,,6.686055879592898
10,2023-02-06,2023-02-18,2 wk ahead inc flu hosp,point,,6.787562837600706
10,2023-02-06,2023-02-25,3 wk ahead inc flu hosp,point,,7.550220775604247
10,2023-02-06,2023-03-04,4 wk ahead inc flu hosp,point,,5.962690515518188
11,2023-02-06,2023-02-11,1 wk ahead inc flu hosp,point,,4.388407783508302
11,2023-02-06,2023-02-18,2 wk ahead inc flu hosp,point,,3.368327271938324
11,2023-02-06,2023-02-25,3 wk ahead inc flu hosp,point,,3.2883081197738653
11,2023-02-06,2023-03-04,4 wk ahead inc flu hosp,point,,2.2342574322223663
12,2023-02-06,2023-02-11,1 wk ahead inc flu hosp,point,,344.8946962835289
12,2023-02-06,2023-02-18,2 wk ahead inc flu hosp,point,,422.0970359326509
12,2023-02-06,2023-02-25,3 wk ahead inc flu hosp,point,,486.42916278248293
12,2023-02-06,2023-03-04,4 wk ahead inc flu hosp,point,,468.7297486852218
13,2023-02-06,2023-02-11,1 wk ahead inc flu hosp,point,,56.48789116235514
