location,forecast_date,target_end_date,target,type,quantile,value
01,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,27.77864128831687
01,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,24.993245044918016
01,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,25.918390899864892
01,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,26.020887191084427
02,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,2.919357388776464
02,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,2.7431554559453266
02,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,3.2853667390586425
02,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,2.6222683038686863
04,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,55.32857920558246
04,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,40.39822512156509
04,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,45.07515857155957
04,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,43.275044924304055
05,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,34.42075780168706
05,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,36.041792795112144
05,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,28.48566582491611
05,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,28.211835885137873
06,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,72.78286370415526
06,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,54.632723285705346
06,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,47.182655200443286
06,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,45.945135675471754
08,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,31.350141703502878
08,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,21.53566898706935
08,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,19.33394571815008
08,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,36.09947285508157
09,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,9.434542816017489
09,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,4.744040619922222
09,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,4.771485892511722
09,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,5.497991751556457
10,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,5.0616604327606245
10,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,4.845519179774898
10,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,2.6670919016855934
10,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,3.5610831698250385
11,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,4.049396851062775
11,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,3.830410237312317
11,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,2.630618929862976
11,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,2.3820663011074066
12,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,273.00514916236995
12,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,254.76080399724427
12,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,327.7113037909938
12,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,256.4760450313576
13,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,50.0887306878909
13,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,53.2546179076853
13,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,41.82527005313216
13,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,51.243007923922384
15,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,5.528753837205054
15,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,5.722240063056514
15,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,5.043317055364363
15,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,5.048188159248248
16,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,3.0223854977363205
16,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,3.285956139614748
16,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,4.357223991950185
16,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,5.270772954665649
17,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,22.179062563712364
17,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,29.090708059771785
17,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,23.276056522583872
17,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,31.035388602375768
18,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,27.00223258793595
18,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,25.236186898305718
18,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,34.9288137779748
18,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,34.68478179934291
19,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,17.43317931591581
19,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,23.283954176652852
19,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,22.356313669892835
19,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,21.651167955970806
20,2023-02-13,2023-02-18,1 wk ahead inc flu hosp,point,,5.120050725051903
20,2023-02-13,2023-02-25,2 wk ahead inc flu hosp,point,,5.763168885756498
20,2023-02-13,2023-03-04,3 wk ahead inc flu hosp,point,,7.236170204194638
20,2023-02-13,2023-03-11,4 wk ahead inc flu hosp,point,,6.895967947352277
