location,forecast_date,target_end_date,target,type,quantile,value
01,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,38.30556495548296
01,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,29.603645373913327
01,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,32.63359551107544
01,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,29.495210944861398
02,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,4.649424563222179
02,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,5.681441455345813
02,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,4.774003989081266
02,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,5.635681854889951
04,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,28.290550193708714
04,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,26.4601858065976
04,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,20.58009158963053
04,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,38.020932857494095
05,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,26.675407617184625
05,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,20.32781964158228
05,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,25.36478567763485
05,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,33.560017591402925
06,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,77.66033734601857
06,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,116.78325903198868
06,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,152.49663001393859
06,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,190.8613941002237
08,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,27.963649646205038
08,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,31.084054804906536
08,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,27.82472165646904
08,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,31.29885131135793
09,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,8.306948426887839
09,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,6.594250852384424
09,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,6.069938452380396
09,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,6.480195479738643
10,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,3.58033745706446
10,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,4.921372949711929
10,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,5.044418132570189
10,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,5.537520934507488
11,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,2.8302748297971063
11,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,3.115650076833296
11,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,2.0499731786212227
11,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,1.814133617677355
12,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,356.88956195472036
12,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,378.27724328596827
12,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,472.6934265585666
12,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,460.90366405867104
13,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,57.5165769081621
13,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,52.718546599608345
13,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,45.48982589808673
13,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,49.822680117448776
15,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,8.427621147647901
15,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,11.77168144011214
15,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,12.866434877296063
15,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,10.195771727250671
16,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,19.78089588255235
16,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,21.681521243614945
16,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,21.149830286611444
16,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,23.32814680505416
17,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,33.8139315323132
17,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,34.41878389874053
17,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,53.04279089285684
17,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,41.36276402020654
18,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,54.84230180924576
18,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,43.627441458421536
18,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,44.47935098159736
18,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,55.13788949312541
19,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,60.18545830942636
19,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,63.81659012249858
19,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,84.08431732474993
19,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,71.94600386136635
20,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,14.352578981821857
20,2023-01-30,2023-02-11,2 wk ahead inc flu hosp,point,,11.74039523788964
20,2023-01-30,2023-02-18,3 wk ahead inc flu hosp,point,,14.32604386246537
20,2023-01-30,2023-02-25,4 wk ahead inc flu hosp,point,,12.37530269527531
21,2023-01-30,2023-02-04,1 wk ahead inc flu hosp,point,,24.912682854497053
