location,forecast_date,target_end_date,target,type,quantile,value
01,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,17.038032633245415
01,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,21.195980910688828
01,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,16.85762324935363
01,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,19.85426545866558
02,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,0.7716418528367014
02,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,0.4101433707853048
02,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,0.5075045072511871
02,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,0.664503690862053
04,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,35.653328766970965
04,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,30.270485278999363
04,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,31.734857711622638
04,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,29.82007755960569
05,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,17.541704962879773
05,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,16.94012706267897
05,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,14.27235333661577
05,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,17.130198756212124
06,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,31.261066676832147
06,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,31.271470921224108
06,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,33.539259627512365
06,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,31.76182608153495
08,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,3.4134506444387203
08,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,3.3257047211717072
08,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,4.190150116826096
08,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,5.957391314860272
09,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,12.21808557459576
09,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,15.217340680229213
09,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,14.466604554510324
09,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,14.543443553231812
10,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,0.9596122169022672
10,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,0.7491246721509252
10,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,1.0170862699193108
10,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,1.1497480695440887
11,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,4.549319262510845
11,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,6.185319058015966
11,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,5.297327906095883
11,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,5.381236236806038
12,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,142.9024469866884
12,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,135.44769036902358
12,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,136.00368061609598
12,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,131.04618985285077
13,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,45.25700994454103
13,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,45.013760060201065
13,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,40.92611569511753
13,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,44.777415427909276
15,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,2.017613876811738
15,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,1.7651824288325717
15,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,1.3758546222111891
15,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,1.2461251403184006
16,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,4.185333739483136
16,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,3.4635718374052136
16,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,4.2022093918420085
16,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,3.3148339834417926
17,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,16.584657235751536
17,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,14.580064156400033
17,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,14.725096789613135
17,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,14.819102785063341
18,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,27.82011285193596
18,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,21.417083817068992
18,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,23.950377336048714
18,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,22.89198633716537
19,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,0.8933219298795846
19,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,0.7747470926451822
19,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,0.7378771766201021
19,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,1.5267255088457463
20,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,4.767322612031019
20,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,5.9140649428527245
20,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,4.378144363213742
20,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,6.378007052398553
21,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,10.052746877680892
21,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,9.301879839757698
21,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,10.658711557293028
21,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,11.751756504272418
22,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,13.079480130890445
22,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,11.67122730527528
22,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,8.274517725165655
22,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,9.544402115553694
23,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,2.8309592246667514
23,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,1.8970455920013167
23,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,2.4007277222589067
23,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,1.5498501553304802
24,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,8.862624417521243
24,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,8.514362765701817
24,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,7.13324693973996
24,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,7.642818733398854
25,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,3.352024671820842
25,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,3.0124323870523413
25,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,3.72925844885992
25,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,4.488977294895892
26,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,11.977198056551261
26,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,10.090513800827383
26,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,11.694909451016404
26,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,9.862492361764984
27,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,9.750398114597155
27,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,10.616124065553997
27,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,11.079815302983024
27,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,11.6564538521876
28,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,17.076891803741454
28,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,18.88619108200073
28,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,19.613840560913086
28,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,18.210831623077397
29,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,26.999520591382733
29,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,30.289520856347977
29,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,27.98398924711596
29,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,28.97479520700087
30,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,0.0
30,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,0.0
30,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,0.0
30,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,0.0
31,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,5.683916090170947
31,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,6.764300575207182
31,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,6.793926746091236
31,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,7.266172456918451
32,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,4.083056786174956
32,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,4.080559830884192
32,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,4.452622566823341
32,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,4.386725049907435
33,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,4.586896115446514
33,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,3.6816069942828
33,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,3.6710928865753862
33,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,4.945948212861019
34,2023-04-10,2023-04-15,1 wk ahead inc flu hosp,point,,33.74614512146895
34,2023-04-10,2023-04-22,2 wk ahead inc flu hosp,point,,32.604166810135844
34,2023-04-10,2023-04-29,3 wk ahead inc flu hosp,point,,30.04118345448989
34,2023-04-10,2023-05-06,4 wk ahead inc flu hosp,point,,30.24612756950264
