forecast_date,target,target_end_date,location,type,quantile,value
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.01,0
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.025,0
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.05,0
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.1,0
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.15,1
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.2,1
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.25,1
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.3,1
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.35,1
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.4,2
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.45,2
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.5,2
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.55,2
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.6,2
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.65,3
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.7,3
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.75,3
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.8,4
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.85,4
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.9,5
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.95,5
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.975,6
5/23/2022,1 wk ahead inc flu hosp,5/28/2022,11,quantile,0.99,7
5/23/2022,2 wk ahead inc flu hosp,6/4/2022,11,quantile,0.01,0
5/23/2022,2 wk ahead inc flu hosp,6/4/2022,11,quantile,0.025,0
5/23/2022,2 wk ahead inc flu hosp,6/4/2022,11,quantile,0.05,0
5/23/2022,2 wk ahead inc flu hosp,6/4/2022,11,quantile,0.1,0
5/23/2022,2 wk ahead inc flu hosp,6/4/2022,11,quantile,0.15,1
5/23/2022,2 wk ahead inc flu hosp,6/4/2022,11,quantile,0.2,1
5/23/2022,2 wk ahead inc flu hosp,6/4/2022,11,quantile,0.25,1
5/23/2022,2 wk ahead inc flu hosp,6/4/2022,11,quantile,0.3,1
