forecast_date,target,target_end_date,location,type,quantile,value
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,53,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,17,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,06,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,04,quantile,0.01,1.1
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,25,quantile,0.01,1.9
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,55,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,48,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,31,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,49,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,41,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,12,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,36,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,44,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,13,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,33,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,37,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,34,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,08,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,24,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,32,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,47,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,15,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,18,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,21,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,27,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,40,quantile,0.01,0
2023-02-20,1 wk ahead inc flu hosp,2023-02-25,42,quantile,0.01,0
