"forecast_date","target","location","type","type_id","value"
"2023-03-20","2 wk flu hosp rate change","01","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","01","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","01","category","stable",0.8839502807976238
"2023-03-20","2 wk flu hosp rate change","01","category","increase",0.04184695396535578
"2023-03-20","2 wk flu hosp rate change","01","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","02","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","02","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","02","category","stable",0.9010629796839729
"2023-03-20","2 wk flu hosp rate change","02","category","increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","02","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","04","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","04","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","04","category","stable",0.8843247375719053
"2023-03-20","2 wk flu hosp rate change","04","category","increase",0.041472497191074355
"2023-03-20","2 wk flu hosp rate change","04","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","05","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","05","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","05","category","stable",0.8868501712624145
"2023-03-20","2 wk flu hosp rate change","05","category","increase",0.03894706350056519
"2023-03-20","2 wk flu hosp rate change","05","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","06","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","06","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","06","category","stable",0.8855990977562225
"2023-03-20","2 wk flu hosp rate change","06","category","increase",0.04019813700675716
"2023-03-20","2 wk flu hosp rate change","06","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","08","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","08","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","08","category","stable",0.8854270159653119
"2023-03-20","2 wk flu hosp rate change","08","category","increase",0.04037021879766766
"2023-03-20","2 wk flu hosp rate change","08","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","09","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","09","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","09","category","stable",0.9010629796839729
"2023-03-20","2 wk flu hosp rate change","09","category","increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","09","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","10","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","10","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","10","category","stable",0.9010629796839729
"2023-03-20","2 wk flu hosp rate change","10","category","increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","10","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","11","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","11","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","11","category","stable",0.9010629796839729
"2023-03-20","2 wk flu hosp rate change","11","category","increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","11","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","12","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","12","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","12","category","stable",0.8792276118518905
"2023-03-20","2 wk flu hosp rate change","12","category","increase",0.046569622911089126
"2023-03-20","2 wk flu hosp rate change","12","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","13","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","13","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","13","category","stable",0.883532888377445
"2023-03-20","2 wk flu hosp rate change","13","category","increase",0.04226434638553461
"2023-03-20","2 wk flu hosp rate change","13","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","15","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","15","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","15","category","stable",0.9010629796839729
"2023-03-20","2 wk flu hosp rate change","15","category","increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","15","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","16","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","16","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","16","category","stable",0.8839644344824045
"2023-03-20","2 wk flu hosp rate change","16","category","increase",0.04183280028057512
"2023-03-20","2 wk flu hosp rate change","16","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","17","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","17","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","17","category","stable",0.8861755898337603
"2023-03-20","2 wk flu hosp rate change","17","category","increase",0.039621644929219345
"2023-03-20","2 wk flu hosp rate change","17","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","18","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","18","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","18","category","stable",0.8811945568071241
"2023-03-20","2 wk flu hosp rate change","18","category","increase",0.04460267795585558
"2023-03-20","2 wk flu hosp rate change","18","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","19","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","19","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","19","category","stable",0.8860620249571813
"2023-03-20","2 wk flu hosp rate change","19","category","increase",0.03973520980579835
"2023-03-20","2 wk flu hosp rate change","19","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","20","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","20","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","20","category","stable",0.8871786194937329
"2023-03-20","2 wk flu hosp rate change","20","category","increase",0.038618615269246724
"2023-03-20","2 wk flu hosp rate change","20","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","21","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","21","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","21","category","stable",0.8792995259804187
"2023-03-20","2 wk flu hosp rate change","21","category","increase",0.04649770878256092
"2023-03-20","2 wk flu hosp rate change","21","category","large_increase",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","22","category","large_decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","22","category","decrease",0.024734255079006773
"2023-03-20","2 wk flu hosp rate change","22","category","stable",0.8791641859456629
"2023-03-20","2 wk flu hosp rate change","22","category","increase",0.046633048817316704
"2023-03-20","2 wk flu hosp rate change","22","category","large_increase",0.024734255079006773
