"forecast_date","target","location","type","type_id","value"
"2023-03-06","2 wk flu hosp rate change","01","category","large_decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","01","category","decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","01","category","stable",0.8854395493939106
"2023-03-06","2 wk flu hosp rate change","01","category","increase",0.03916635656939213
"2023-03-06","2 wk flu hosp rate change","01","category","large_increase",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","02","category","large_decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","02","category","decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","02","category","stable",0.8994745412844036
"2023-03-06","2 wk flu hosp rate change","02","category","increase",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","02","category","large_increase",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","04","category","large_decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","04","category","decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","04","category","stable",0.8806026432008303
"2023-03-06","2 wk flu hosp rate change","04","category","increase",0.04400326276247248
"2023-03-06","2 wk flu hosp rate change","04","category","large_increase",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","05","category","large_decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","05","category","decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","05","category","stable",0.8994745412844036
"2023-03-06","2 wk flu hosp rate change","05","category","increase",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","05","category","large_increase",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","06","category","large_decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","06","category","decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","06","category","stable",0.8693320324011832
"2023-03-06","2 wk flu hosp rate change","06","category","increase",0.043529999723268376
"2023-03-06","2 wk flu hosp rate change","06","category","large_increase",0.03687523851775023
"2023-03-06","2 wk flu hosp rate change","08","category","large_decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","08","category","decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","08","category","stable",0.8843153853021298
"2023-03-06","2 wk flu hosp rate change","08","category","increase",0.04029052066117291
"2023-03-06","2 wk flu hosp rate change","08","category","large_increase",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","09","category","large_decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","09","category","decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","09","category","stable",0.8994745412844036
"2023-03-06","2 wk flu hosp rate change","09","category","increase",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","09","category","large_increase",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","10","category","large_decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","10","category","decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","10","category","stable",0.8994745412844036
"2023-03-06","2 wk flu hosp rate change","10","category","increase",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","10","category","large_increase",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","11","category","large_decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","11","category","decrease",0.025131364678899083
"2023-03-06","2 wk flu hosp rate change","11","category","stable",0.8994745412844036
"2023-03-06","2 wk flu hosp rate change","11","category","increase",0.025131364678899083
