"forecast_date","target","location","type","type_id","value"
"2022-11-21","2 wk flu hosp rate change","01","category","large_decrease",0.591211054118941
"2022-11-21","2 wk flu hosp rate change","01","category","decrease",0.16984330435780823
"2022-11-21","2 wk flu hosp rate change","01","category","stable",0.09557500804587457
"2022-11-21","2 wk flu hosp rate change","01","category","increase",0.0572797849493023
"2022-11-21","2 wk flu hosp rate change","01","category","large_increase",0.08609084852807392
"2022-11-21","2 wk flu hosp rate change","02","category","large_decrease",0.02860907310704961
"2022-11-21","2 wk flu hosp rate change","02","category","decrease",0.02860907310704961
"2022-11-21","2 wk flu hosp rate change","02","category","stable",0.7892553967524482
"2022-11-21","2 wk flu hosp rate change","02","category","increase",0.124917383926403
"2022-11-21","2 wk flu hosp rate change","02","category","large_increase",0.02860907310704961
"2022-11-21","2 wk flu hosp rate change","04","category","large_decrease",0.08521717729698919
"2022-11-21","2 wk flu hosp rate change","04","category","decrease",0.12161895910911072
"2022-11-21","2 wk flu hosp rate change","04","category","stable",0.3449568716919892
"2022-11-21","2 wk flu hosp rate change","04","category","increase",0.17130304307548697
"2022-11-21","2 wk flu hosp rate change","04","category","large_increase",0.276903948826424
"2022-11-21","2 wk flu hosp rate change","05","category","large_decrease",0.19522850169538455
"2022-11-21","2 wk flu hosp rate change","05","category","decrease",0.1535653315067969
"2022-11-21","2 wk flu hosp rate change","05","category","stable",0.25508326628027056
"2022-11-21","2 wk flu hosp rate change","05","category","increase",0.16677127356437416
"2022-11-21","2 wk flu hosp rate change","05","category","large_increase",0.22935162695317385
"2022-11-21","2 wk flu hosp rate change","06","category","large_decrease",0.09479893014081406
"2022-11-21","2 wk flu hosp rate change","06","category","decrease",0.21515359886386357
"2022-11-21","2 wk flu hosp rate change","06","category","stable",0.4179759304055238
"2022-11-21","2 wk flu hosp rate change","06","category","increase",0.12743998150115904
"2022-11-21","2 wk flu hosp rate change","06","category","large_increase",0.14463155908863962
"2022-11-21","2 wk flu hosp rate change","08","category","large_decrease",0.02860907310704961
"2022-11-21","2 wk flu hosp rate change","08","category","decrease",0.06693861191784342
"2022-11-21","2 wk flu hosp rate change","08","category","stable",0.6284392998076206
"2022-11-21","2 wk flu hosp rate change","08","category","increase",0.16555417644725462
"2022-11-21","2 wk flu hosp rate change","08","category","large_increase",0.11045883872023168
"2022-11-21","2 wk flu hosp rate change","09","category","large_decrease",0.02860907310704961
