"forecast_date","target","location","type","type_id","value"
"2023-03-13","2 wk flu hosp rate change","01","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","01","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","01","category","stable",0.8837210999809041
"2023-03-13","2 wk flu hosp rate change","01","category","increase",0.04148521401226993
"2023-03-13","2 wk flu hosp rate change","01","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","02","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","02","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","02","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","02","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","02","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","04","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","04","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","04","category","stable",0.87927094649943
"2023-03-13","2 wk flu hosp rate change","04","category","increase",0.04593536749374395
"2023-03-13","2 wk flu hosp rate change","04","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","05","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","05","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","05","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","05","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","05","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","06","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","06","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","06","category","stable",0.8671947842653651
"2023-03-13","2 wk flu hosp rate change","06","category","increase",0.04498048521776374
"2023-03-13","2 wk flu hosp rate change","06","category","large_increase",0.03796227317898712
"2023-03-13","2 wk flu hosp rate change","08","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","08","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","08","category","stable",0.8844032645051504
"2023-03-13","2 wk flu hosp rate change","08","category","increase",0.0408030494880236
"2023-03-13","2 wk flu hosp rate change","08","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","09","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","09","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","09","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","09","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","09","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","10","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","10","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","10","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","10","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","10","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","11","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","11","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","11","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","11","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","11","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","12","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","12","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","12","category","stable",0.8825033630010285
"2023-03-13","2 wk flu hosp rate change","12","category","increase",0.04270295099214559
"2023-03-13","2 wk flu hosp rate change","12","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","13","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","13","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","13","category","stable",0.8792397395791463
"2023-03-13","2 wk flu hosp rate change","13","category","increase",0.04596657441402781
"2023-03-13","2 wk flu hosp rate change","13","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","15","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","15","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","15","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","15","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","15","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","16","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","16","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","16","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","16","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","16","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","17","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","17","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","17","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","17","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","17","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","18","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","18","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","18","category","stable",0.8850188054064331
"2023-03-13","2 wk flu hosp rate change","18","category","increase",0.04018750858674093
"2023-03-13","2 wk flu hosp rate change","18","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","19","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","19","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","19","category","stable",0.8842046923488674
"2023-03-13","2 wk flu hosp rate change","19","category","increase",0.04100162164430663
"2023-03-13","2 wk flu hosp rate change","19","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","20","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","20","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","20","category","stable",0.8823278299999576
"2023-03-13","2 wk flu hosp rate change","20","category","increase",0.04287848399321641
"2023-03-13","2 wk flu hosp rate change","20","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","21","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","21","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","21","category","stable",0.8803785624976552
"2023-03-13","2 wk flu hosp rate change","21","category","increase",0.044827751495518785
"2023-03-13","2 wk flu hosp rate change","21","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","22","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","22","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","22","category","stable",0.8698799831645398
"2023-03-13","2 wk flu hosp rate change","22","category","increase",0.044243952429638196
"2023-03-13","2 wk flu hosp rate change","22","category","large_increase",0.03601360706793798
"2023-03-13","2 wk flu hosp rate change","23","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","23","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","23","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","23","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","23","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","24","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","24","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","24","category","stable",0.8815431559360062
"2023-03-13","2 wk flu hosp rate change","24","category","increase",0.04366315805716791
"2023-03-13","2 wk flu hosp rate change","24","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","25","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","25","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","25","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","25","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","25","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","26","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","26","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","26","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","26","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","26","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","27","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","27","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","27","category","stable",0.8900879449076059
"2023-03-13","2 wk flu hosp rate change","27","category","increase",0.03511836908556809
"2023-03-13","2 wk flu hosp rate change","27","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","28","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","28","category","decrease",0.05397631516108768
"2023-03-13","2 wk flu hosp rate change","28","category","stable",0.8712299988320863
"2023-03-13","2 wk flu hosp rate change","28","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","28","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","29","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","29","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","29","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","29","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","29","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","30","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","30","category","decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","30","category","stable",0.9002750853242321
"2023-03-13","2 wk flu hosp rate change","30","category","increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","30","category","large_increase",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","31","category","large_decrease",0.02493122866894198
"2023-03-13","2 wk flu hosp rate change","31","category","decrease",0.02493122866894198
