"forecast_date","target","location","type","type_id","value"
"2022-11-07","2 wk flu hosp rate change","01","category","large_decrease",0.07275275133647319
"2022-11-07","2 wk flu hosp rate change","01","category","decrease",0.04064782679815358
"2022-11-07","2 wk flu hosp rate change","01","category","stable",0.051702743669721295
"2022-11-07","2 wk flu hosp rate change","01","category","increase",0.051096809999617486
"2022-11-07","2 wk flu hosp rate change","01","category","large_increase",0.7837998681960344
"2022-11-07","2 wk flu hosp rate change","02","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","02","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","02","category","stable",0.7097892560409181
"2022-11-07","2 wk flu hosp rate change","02","category","increase",0.17322971637769188
"2022-11-07","2 wk flu hosp rate change","02","category","large_increase",0.05869764992181556
"2022-11-07","2 wk flu hosp rate change","04","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","04","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","04","category","stable",0.33890398670652827
"2022-11-07","2 wk flu hosp rate change","04","category","increase",0.3453762740117474
"2022-11-07","2 wk flu hosp rate change","04","category","large_increase",0.25743636162214983
"2022-11-07","2 wk flu hosp rate change","05","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","05","category","decrease",0.08188671615655302
"2022-11-07","2 wk flu hosp rate change","05","category","stable",0.10350288347963277
"2022-11-07","2 wk flu hosp rate change","05","category","increase",0.16440544901012302
"2022-11-07","2 wk flu hosp rate change","05","category","large_increase",0.621063262523904
"2022-11-07","2 wk flu hosp rate change","06","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","06","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","06","category","stable",0.45582190931411093
"2022-11-07","2 wk flu hosp rate change","06","category","increase",0.3546194873185419
"2022-11-07","2 wk flu hosp rate change","06","category","large_increase",0.13127522570777275
"2022-11-07","2 wk flu hosp rate change","08","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","08","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","08","category","stable",0.7280507042759364
"2022-11-07","2 wk flu hosp rate change","08","category","increase",0.1568350342942154
"2022-11-07","2 wk flu hosp rate change","08","category","large_increase",0.056830883770273635
"2022-11-07","2 wk flu hosp rate change","09","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","09","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","09","category","stable",0.4229815850760314
"2022-11-07","2 wk flu hosp rate change","09","category","increase",0.36789402819671885
"2022-11-07","2 wk flu hosp rate change","09","category","large_increase",0.15084100906767534
"2022-11-07","2 wk flu hosp rate change","10","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","10","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","10","category","stable",0.6123327729339777
"2022-11-07","2 wk flu hosp rate change","10","category","increase",0.28869417503208206
"2022-11-07","2 wk flu hosp rate change","10","category","large_increase",0.04068967437436571
"2022-11-07","2 wk flu hosp rate change","11","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","11","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","11","category","stable",0.30891115322144624
"2022-11-07","2 wk flu hosp rate change","11","category","increase",0.31005688376789764
"2022-11-07","2 wk flu hosp rate change","11","category","large_increase",0.3227485853510817
"2022-11-07","2 wk flu hosp rate change","12","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","12","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","12","category","stable",0.4816293370125996
"2022-11-07","2 wk flu hosp rate change","12","category","increase",0.32671950397889754
"2022-11-07","2 wk flu hosp rate change","12","category","large_increase",0.1333677813489284
"2022-11-07","2 wk flu hosp rate change","13","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","13","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","13","category","stable",0.30817973616413696
"2022-11-07","2 wk flu hosp rate change","13","category","increase",0.32888959005643364
"2022-11-07","2 wk flu hosp rate change","13","category","large_increase",0.30464729611985497
"2022-11-07","2 wk flu hosp rate change","15","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","15","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","15","category","stable",0.883433244680851
"2022-11-07","2 wk flu hosp rate change","15","category","increase",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","15","category","large_increase",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","16","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","16","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","16","category","stable",0.46934221564751866
"2022-11-07","2 wk flu hosp rate change","16","category","increase",0.34591016005429787
"2022-11-07","2 wk flu hosp rate change","16","category","large_increase",0.12646424663860906
"2022-11-07","2 wk flu hosp rate change","17","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","17","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","17","category","stable",0.34878087510105443
"2022-11-07","2 wk flu hosp rate change","17","category","increase",0.3478891275983764
"2022-11-07","2 wk flu hosp rate change","17","category","large_increase",0.2450466196409947
"2022-11-07","2 wk flu hosp rate change","18","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","18","category","decrease",0.051396968714775046
"2022-11-07","2 wk flu hosp rate change","18","category","stable",0.2610096281805363
"2022-11-07","2 wk flu hosp rate change","18","category","increase",0.24167985056605593
"2022-11-07","2 wk flu hosp rate change","18","category","large_increase",0.4167718637088455
"2022-11-07","2 wk flu hosp rate change","19","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","19","category","decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","19","category","stable",0.7795334952078723
"2022-11-07","2 wk flu hosp rate change","19","category","increase",0.11048549771168958
"2022-11-07","2 wk flu hosp rate change","19","category","large_increase",0.05169762942086367
"2022-11-07","2 wk flu hosp rate change","20","category","large_decrease",0.02914168882978723
"2022-11-07","2 wk flu hosp rate change","20","category","decrease",0.02914168882978723
