forecast_date,target,location,type,type_id,value
2022-12-05,2 wk flu hosp rate change,01,category,decrease,0.14792899408284022
2022-12-05,2 wk flu hosp rate change,01,category,increase,0.14792899408284022
2022-12-05,2 wk flu hosp rate change,01,category,large_decrease,0.06607495069033531
2022-12-05,2 wk flu hosp rate change,01,category,large_increase,0.06607495069033531
2022-12-05,2 wk flu hosp rate change,01,category,stable,0.5719921104536488
2022-12-05,2 wk flu hosp rate change,04,category,decrease,0.049309664694280074
2022-12-05,2 wk flu hosp rate change,04,category,increase,0.08875739644970414
2022-12-05,2 wk flu hosp rate change,04,category,large_decrease,0.10552268244575937
2022-12-05,2 wk flu hosp rate change,04,category,large_increase,0.5493096646942801
2022-12-05,2 wk flu hosp rate change,04,category,stable,0.20710059171597633
2022-12-05,2 wk flu hosp rate change,05,category,decrease,0
2022-12-05,2 wk flu hosp rate change,05,category,increase,0.0019723865877712033
2022-12-05,2 wk flu hosp rate change,05,category,large_decrease,0
2022-12-05,2 wk flu hosp rate change,05,category,large_increase,0.9980276134122287
2022-12-05,2 wk flu hosp rate change,05,category,stable,0
2022-12-05,2 wk flu hosp rate change,06,category,decrease,0.08875739644970414
2022-12-05,2 wk flu hosp rate change,06,category,increase,0.23668639053254437
2022-12-05,2 wk flu hosp rate change,06,category,large_decrease,0.06607495069033531
2022-12-05,2 wk flu hosp rate change,06,category,large_increase,0.21400394477317553
2022-12-05,2 wk flu hosp rate change,06,category,stable,0.3944773175542406
2022-12-05,2 wk flu hosp rate change,08,category,decrease,0
2022-12-05,2 wk flu hosp rate change,08,category,increase,0.15483234714003943
2022-12-05,2 wk flu hosp rate change,08,category,large_decrease,0
2022-12-05,2 wk flu hosp rate change,08,category,large_increase,0
2022-12-05,2 wk flu hosp rate change,08,category,stable,0.8451676528599605
2022-12-05,2 wk flu hosp rate change,10,category,decrease,0
2022-12-05,2 wk flu hosp rate change,10,category,increase,0.636094674556213
2022-12-05,2 wk flu hosp rate change,10,category,large_decrease,0
