forecast_date,target,location,type,type_id,value
2022-11-07,2 wk flu hosp rate change,02,category,decrease,0
2022-11-07,2 wk flu hosp rate change,02,category,increase,0
2022-11-07,2 wk flu hosp rate change,02,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,02,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,02,category,stable,1
2022-11-07,2 wk flu hosp rate change,04,category,decrease,0.0019723865877712033
2022-11-07,2 wk flu hosp rate change,04,category,increase,0.01676528599605524
2022-11-07,2 wk flu hosp rate change,04,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,04,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,04,category,stable,0.9812623274161735
2022-11-07,2 wk flu hosp rate change,05,category,decrease,0
2022-11-07,2 wk flu hosp rate change,05,category,increase,0.8579881656804732
2022-11-07,2 wk flu hosp rate change,05,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,05,category,large_increase,0.036489151873767264
2022-11-07,2 wk flu hosp rate change,05,category,stable,0.10552268244575937
2022-11-07,2 wk flu hosp rate change,06,category,decrease,0
2022-11-07,2 wk flu hosp rate change,06,category,increase,0.01676528599605524
2022-11-07,2 wk flu hosp rate change,06,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,06,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,06,category,stable,0.9832347140039448
2022-11-07,2 wk flu hosp rate change,08,category,decrease,0
2022-11-07,2 wk flu hosp rate change,08,category,increase,0.001972386587771205
2022-11-07,2 wk flu hosp rate change,08,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,08,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,08,category,stable,0.9980276134122287
2022-11-07,2 wk flu hosp rate change,09,category,decrease,0
2022-11-07,2 wk flu hosp rate change,09,category,increase,0
2022-11-07,2 wk flu hosp rate change,09,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,09,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,09,category,stable,1
2022-11-07,2 wk flu hosp rate change,10,category,decrease,0
2022-11-07,2 wk flu hosp rate change,10,category,increase,0
2022-11-07,2 wk flu hosp rate change,10,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,10,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,10,category,stable,1
2022-11-07,2 wk flu hosp rate change,12,category,decrease,0
2022-11-07,2 wk flu hosp rate change,12,category,increase,0
2022-11-07,2 wk flu hosp rate change,12,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,12,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,12,category,stable,1
2022-11-07,2 wk flu hosp rate change,13,category,decrease,0.0019723865877712033
2022-11-07,2 wk flu hosp rate change,13,category,increase,0.001972386587771205
2022-11-07,2 wk flu hosp rate change,13,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,13,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,13,category,stable,0.9960552268244575
2022-11-07,2 wk flu hosp rate change,15,category,decrease,0
2022-11-07,2 wk flu hosp rate change,15,category,increase,0
