location,quantile,forecast_date,value,target_end_date,target,type
01,0.01,2023-01-23,13.957911005351091,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.025,2023-01-23,16.515183453207857,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.05,2023-01-23,21.25634603536215,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.1,2023-01-23,27.049833345180243,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.15,2023-01-23,34.2533237536371,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.2,2023-01-23,40.67402809053892,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.25,2023-01-23,46.91360320954027,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.3,2023-01-23,51.67426871363073,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.35,2023-01-23,56.45275067328113,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.4,2023-01-23,59.39865389761486,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.45,2023-01-23,62.45727095176434,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.5,2023-01-23,65.17678118193311,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.55,2023-01-23,68.17883563515024,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.6,2023-01-23,71.10276176772562,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.65,2023-01-23,74.69021781536728,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.7,2023-01-23,78.19168831796654,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.75,2023-01-23,81.69389605341703,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.8,2023-01-23,89.93781480548222,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.85,2023-01-23,100.42713147040166,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.9,2023-01-23,110.70845778807806,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.95,2023-01-23,127.6907597253434,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.975,2023-01-23,139.3731954442042,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.99,2023-01-23,155.93100472526515,2023-01-28,1 wk ahead inc flu hosp,quantile
01,0.01,2023-01-23,8.230344315961784,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.025,2023-01-23,10.395963817781016,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.05,2023-01-23,13.103444114766068,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.1,2023-01-23,18.714674289170027,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.15,2023-01-23,23.01881451065249,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.2,2023-01-23,26.797409146534378,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.25,2023-01-23,32.20076417895505,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.3,2023-01-23,40.488162910756486,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.35,2023-01-23,48.804214845283006,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.4,2023-01-23,56.998068462594176,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.45,2023-01-23,60.402473808322455,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.5,2023-01-23,63.8953211828571,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.55,2023-01-23,67.89762222720043,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.6,2023-01-23,72.75571056755831,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.65,2023-01-23,78.6061251141195,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.7,2023-01-23,82.62937133722892,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.75,2023-01-23,88.43108309850211,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.8,2023-01-23,99.54572811015836,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.85,2023-01-23,118.30995485648008,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.9,2023-01-23,149.0443078990712,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.95,2023-01-23,179.67042871050634,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.975,2023-01-23,199.5841716957184,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.99,2023-01-23,225.59177725076992,2023-02-04,2 wk ahead inc flu hosp,quantile
01,0.01,2023-01-23,1.6351457317985836,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.025,2023-01-23,2.9820775611546475,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.05,2023-01-23,6.282660645835315,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.1,2023-01-23,18.491691307716103,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.15,2023-01-23,25.295534241336647,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.2,2023-01-23,32.1303038306648,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.25,2023-01-23,37.93106356049633,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.3,2023-01-23,43.12594119324253,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.35,2023-01-23,48.80780246491434,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.4,2023-01-23,54.47141328499984,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.45,2023-01-23,59.65293739948671,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.5,2023-01-23,64.40549853261227,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.55,2023-01-23,70.56812192614915,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.6,2023-01-23,76.6618065966976,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.65,2023-01-23,84.49204347416807,2023-02-11,3 wk ahead inc flu hosp,quantile
01,0.7,2023-01-23,91.91432366135972,2023-02-11,3 wk ahead inc flu hosp,quantile
