location,quantile,forecast_date,value,target_end_date,target,type
01,0.010,2022-12-05,79.75062035562121,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.010,2022-12-05,77.60144045045834,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.010,2022-12-05,35.440060899038,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.010,2022-12-05,17.88325657781882,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.025,2022-12-05,96.7060125985474,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.025,2022-12-05,87.61990199073439,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.025,2022-12-05,40.59322586230621,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.025,2022-12-05,23.372401523949208,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.050,2022-12-05,122.13814159482202,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.050,2022-12-05,96.78879085103448,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.050,2022-12-05,53.91489935223325,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.050,2022-12-05,30.207619189596436,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.100,2022-12-05,149.2055275786689,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.100,2022-12-05,115.26939574082688,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.100,2022-12-05,88.95572432871418,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.100,2022-12-05,44.84765822375803,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.150,2022-12-05,173.78086072382206,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.150,2022-12-05,136.7032816158958,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.150,2022-12-05,132.10457876842028,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.150,2022-12-05,138.9431148753962,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.200,2022-12-05,190.71537389867322,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.200,2022-12-05,160.0847798171871,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.200,2022-12-05,197.4985243682646,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.200,2022-12-05,233.33971308917035,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.250,2022-12-05,205.14353670440295,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.250,2022-12-05,191.14381961649735,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.250,2022-12-05,233.24549623344555,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.250,2022-12-05,255.2983986999232,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.300,2022-12-05,215.50935859791034,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.300,2022-12-05,223.2607305970069,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.300,2022-12-05,249.0911534118877,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.300,2022-12-05,265.61249289328015,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.350,2022-12-05,228.56907451062415,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.350,2022-12-05,243.2055144543755,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.350,2022-12-05,259.6995579964852,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.350,2022-12-05,273.45489936666047,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.400,2022-12-05,235.90728129106859,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.400,2022-12-05,250.86602075279256,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.400,2022-12-05,267.65943371975175,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.400,2022-12-05,281.89534496828344,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.450,2022-12-05,243.37688725417726,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.450,2022-12-05,257.73803016082013,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.450,2022-12-05,273.43635278695854,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.450,2022-12-05,291.84338725264377,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.500,2022-12-05,250.11541549399598,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.500,2022-12-05,262.00620073502495,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.500,2022-12-05,284.48388163090283,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.500,2022-12-05,305.3076001610023,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.550,2022-12-05,255.6422774218491,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.550,2022-12-05,268.9733920168098,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.550,2022-12-05,295.4772257743523,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.550,2022-12-05,313.17454995016476,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.600,2022-12-05,259.3287479250847,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.600,2022-12-05,277.69676431820153,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.600,2022-12-05,306.7977149739294,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.600,2022-12-05,323.5240864892458,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.650,2022-12-05,263.92138199759773,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.650,2022-12-05,287.19486869720146,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.650,2022-12-05,316.6467605607335,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.650,2022-12-05,338.0679423097579,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.700,2022-12-05,270.1284571178489,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.700,2022-12-05,296.8296122844475,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.700,2022-12-05,327.0732649076988,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.700,2022-12-05,363.83995926567553,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.750,2022-12-05,275.36499706585585,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.750,2022-12-05,305.96722274459034,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.750,2022-12-05,343.01854926735103,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.750,2022-12-05,382.52561064317774,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.800,2022-12-05,285.6916045707132,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.800,2022-12-05,327.1721544105268,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.800,2022-12-05,369.69029033068256,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.800,2022-12-05,400.2547416283793,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.850,2022-12-05,301.0611810121485,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.850,2022-12-05,354.48099011866793,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.850,2022-12-05,407.31413064671625,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.850,2022-12-05,445.7380687833479,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.900,2022-12-05,335.594119301255,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.900,2022-12-05,412.2472728631884,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.900,2022-12-05,478.9361510322502,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.900,2022-12-05,487.2876638845252,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.950,2022-12-05,405.6833869928962,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.950,2022-12-05,535.2172272242054,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.950,2022-12-05,565.1897006484788,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.950,2022-12-05,547.5043487503791,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.975,2022-12-05,443.5501274245874,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.975,2022-12-05,606.1580348811541,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.975,2022-12-05,604.5864386844481,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.975,2022-12-05,580.0968195519071,2022-12-31,4 wk ahead inc flu hosp,quantile
01,0.990,2022-12-05,470.35463123825633,2022-12-10,1 wk ahead inc flu hosp,quantile
01,0.990,2022-12-05,660.9969587448335,2022-12-17,2 wk ahead inc flu hosp,quantile
01,0.990,2022-12-05,646.1057670599864,2022-12-24,3 wk ahead inc flu hosp,quantile
01,0.990,2022-12-05,596.2790615117929,2022-12-31,4 wk ahead inc flu hosp,quantile
02,0.010,2022-12-05,22.3112721705486,2022-12-10,1 wk ahead inc flu hosp,quantile
02,0.010,2022-12-05,19.554599045244277,2022-12-17,2 wk ahead inc flu hosp,quantile
02,0.010,2022-12-05,21.089062493316103,2022-12-24,3 wk ahead inc flu hosp,quantile
02,0.010,2022-12-05,20.739859900984825,2022-12-31,4 wk ahead inc flu hosp,quantile
02,0.025,2022-12-05,26.481824747810496,2022-12-10,1 wk ahead inc flu hosp,quantile
02,0.025,2022-12-05,24.451035375224386,2022-12-17,2 wk ahead inc flu hosp,quantile
02,0.025,2022-12-05,23.34968000188008,2022-12-24,3 wk ahead inc flu hosp,quantile
02,0.025,2022-12-05,24.123198383117185,2022-12-31,4 wk ahead inc flu hosp,quantile
02,0.050,2022-12-05,30.825385572485743,2022-12-10,1 wk ahead inc flu hosp,quantile
02,0.050,2022-12-05,33.6907884086404,2022-12-17,2 wk ahead inc flu hosp,quantile
02,0.050,2022-12-05,28.089389470333384,2022-12-24,3 wk ahead inc flu hosp,quantile
02,0.050,2022-12-05,26.686905400811277,2022-12-31,4 wk ahead inc flu hosp,quantile
02,0.100,2022-12-05,38.43821259398407,2022-12-10,1 wk ahead inc flu hosp,quantile
02,0.100,2022-12-05,43.19827045341782,2022-12-17,2 wk ahead inc flu hosp,quantile
02,0.100,2022-12-05,35.355833860028056,2022-12-24,3 wk ahead inc flu hosp,quantile
02,0.100,2022-12-05,32.08288742197517,2022-12-31,4 wk ahead inc flu hosp,quantile
02,0.150,2022-12-05,46.132757691471554,2022-12-10,1 wk ahead inc flu hosp,quantile
02,0.150,2022-12-05,49.870226950467334,2022-12-17,2 wk ahead inc flu hosp,quantile
02,0.150,2022-12-05,46.15503817196405,2022-12-24,3 wk ahead inc flu hosp,quantile
02,0.150,2022-12-05,38.79633623495698,2022-12-31,4 wk ahead inc flu hosp,quantile
02,0.200,2022-12-05,52.90117156725708,2022-12-10,1 wk ahead inc flu hosp,quantile
02,0.200,2022-12-05,54.16603046981576,2022-12-17,2 wk ahead inc flu hosp,quantile
02,0.200,2022-12-05,54.792197322570175,2022-12-24,3 wk ahead inc flu hosp,quantile
02,0.200,2022-12-05,49.182742981564886,2022-12-31,4 wk ahead inc flu hosp,quantile
02,0.250,2022-12-05,59.833046240906654,2022-12-10,1 wk ahead inc flu hosp,quantile
02,0.250,2022-12-05,59.191866879362756,2022-12-17,2 wk ahead inc flu hosp,quantile
02,0.250,2022-12-05,60.694580582444544,2022-12-24,3 wk ahead inc flu hosp,quantile
02,0.250,2022-12-05,66.14026339526157,2022-12-31,4 wk ahead inc flu hosp,quantile
02,0.300,2022-12-05,68.54421764326766,2022-12-10,1 wk ahead inc flu hosp,quantile
02,0.300,2022-12-05,65.12818637993813,2022-12-17,2 wk ahead inc flu hosp,quantile
02,0.300,2022-12-05,66.6985039425626,2022-12-24,3 wk ahead inc flu hosp,quantile
