location,quantile,forecast_date,value,target_end_date,target,type
01,0.01,2022-12-19,3.355615992816743,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.025,2022-12-19,4.411304471958123,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.05,2022-12-19,6.282506727886594,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.1,2022-12-19,8.229704505697237,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.15,2022-12-19,9.620136267648183,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.2,2022-12-19,10.218453785419136,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.25,2022-12-19,10.673786240901922,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.3,2022-12-19,11.280144784913563,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.35,2022-12-19,11.62708419672172,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.4,2022-12-19,12.3731034015189,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.45,2022-12-19,13.053123589550646,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.5,2022-12-19,13.367904302834424,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.55,2022-12-19,13.887250922978248,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.6,2022-12-19,14.096344056728183,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.65,2022-12-19,14.64173726567829,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.7,2022-12-19,15.24060810108086,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.75,2022-12-19,15.6845110266383,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.8,2022-12-19,16.29117612320002,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.85,2022-12-19,17.189752520224655,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.9,2022-12-19,19.920274284940785,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.95,2022-12-19,23.552435831673854,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.975,2022-12-19,24.22902030413461,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.99,2022-12-19,25.09336558447719,2022-12-17,0 wk ahead inc flu hosp,quantile
01,0.01,2022-12-19,17.023416561082737,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.025,2022-12-19,19.90827268010491,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.05,2022-12-19,31.282789993619964,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.1,2022-12-19,39.663575727617314,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.15,2022-12-19,48.27974972164013,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.2,2022-12-19,56.01682813143689,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.25,2022-12-19,64.64695409964425,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.3,2022-12-19,72.25919369901158,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.35,2022-12-19,77.80804681251689,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.4,2022-12-19,81.62972235822143,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.45,2022-12-19,85.2348062223037,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.5,2022-12-19,89.34243340294509,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.55,2022-12-19,93.53869138129394,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.6,2022-12-19,97.93209684827958,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.65,2022-12-19,101.53764318158636,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.7,2022-12-19,105.76561344906708,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.75,2022-12-19,110.8825330027995,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.8,2022-12-19,121.56084196004691,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.85,2022-12-19,136.8967478925873,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.9,2022-12-19,158.25768842084454,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.95,2022-12-19,191.58793076675843,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.975,2022-12-19,209.4543380771367,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.99,2022-12-19,232.8122090063058,2022-12-24,1 wk ahead inc flu hosp,quantile
01,0.01,2022-12-19,11.534980019430424,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.025,2022-12-19,13.121205480466676,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.05,2022-12-19,15.113472254275724,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.1,2022-12-19,20.744478675081535,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.15,2022-12-19,29.091455617828387,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.2,2022-12-19,34.99083258593659,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.25,2022-12-19,42.6936628235099,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.3,2022-12-19,53.35338009351017,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.35,2022-12-19,60.5162529759061,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.4,2022-12-19,66.99942144439746,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.45,2022-12-19,71.43553873688815,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.5,2022-12-19,75.6242145521835,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.55,2022-12-19,81.01991302584523,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.6,2022-12-19,85.34349078665957,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.65,2022-12-19,89.64482142113029,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.7,2022-12-19,96.21665089104395,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.75,2022-12-19,103.89670009481507,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.8,2022-12-19,118.23950569915642,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.85,2022-12-19,145.2200259865731,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.9,2022-12-19,175.93501626773468,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.95,2022-12-19,213.9430399778848,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.975,2022-12-19,241.7008474543898,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.99,2022-12-19,257.7860012164239,2022-12-31,2 wk ahead inc flu hosp,quantile
01,0.01,2022-12-19,2.1721406488504704,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.025,2022-12-19,3.0222658083825498,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.05,2022-12-19,6.436530510419289,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.1,2022-12-19,11.792700441442536,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.15,2022-12-19,28.79466488884628,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.2,2022-12-19,41.651999288144665,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.25,2022-12-19,50.171139333434866,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.3,2022-12-19,56.73451887776342,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.35,2022-12-19,61.74005017604976,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.4,2022-12-19,67.21611367465586,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.45,2022-12-19,71.99470724366924,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.5,2022-12-19,76.16453458339576,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.55,2022-12-19,81.29630354713251,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.6,2022-12-19,87.58958493043424,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.65,2022-12-19,92.19385840595568,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.7,2022-12-19,100.45565122705972,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.75,2022-12-19,112.00908864210643,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.8,2022-12-19,119.90046298848333,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.85,2022-12-19,129.81431805687288,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.9,2022-12-19,166.98249392181376,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.95,2022-12-19,205.68541239107188,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.975,2022-12-19,239.09000335786897,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.99,2022-12-19,266.2985221776684,2023-01-07,3 wk ahead inc flu hosp,quantile
01,0.01,2022-12-19,0.4447739096423072,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.025,2022-12-19,0.9374216639752782,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.05,2022-12-19,1.7865838378326186,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.1,2022-12-19,5.5778915407896195,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.15,2022-12-19,31.760966765732988,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.2,2022-12-19,42.7883213741091,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.25,2022-12-19,53.78964664192468,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.3,2022-12-19,59.69296102286605,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.35,2022-12-19,63.478075363398155,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.4,2022-12-19,66.37239119098341,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.45,2022-12-19,73.48291487984795,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.5,2022-12-19,80.50017969773012,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.55,2022-12-19,86.0980845790894,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.6,2022-12-19,92.94128876683848,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.65,2022-12-19,100.9897508378979,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.7,2022-12-19,107.86160785197784,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.75,2022-12-19,116.46015187437789,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.8,2022-12-19,124.33181803822087,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.85,2022-12-19,133.3301250187153,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.9,2022-12-19,148.72034448476558,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.95,2022-12-19,161.4410641393817,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.975,2022-12-19,173.80075101250975,2023-01-14,4 wk ahead inc flu hosp,quantile
01,0.99,2022-12-19,183.1370783433273,2023-01-14,4 wk ahead inc flu hosp,quantile
02,0.01,2022-12-19,1.287805238575575,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.025,2022-12-19,1.5788580204269276,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.05,2022-12-19,2.079581908499945,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.1,2022-12-19,2.7556572456849673,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.15,2022-12-19,3.1615349658833773,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.2,2022-12-19,3.881381375350215,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.25,2022-12-19,4.387038244914069,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.3,2022-12-19,4.9899173892762825,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.35,2022-12-19,5.276673424126745,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.4,2022-12-19,5.580755213835753,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.45,2022-12-19,6.0817621717659405,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.5,2022-12-19,6.349757588778317,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.55,2022-12-19,6.5328474747888805,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.6,2022-12-19,7.243082939455367,2022-12-17,0 wk ahead inc flu hosp,quantile
02,0.65,2022-12-19,7.857893193954825,2022-12-17,0 wk ahead inc flu hosp,quantile
