location,quantile,forecast_date,value,target_end_date,target,type
01,0.01,2023-01-16,34.295182694069695,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.025,2023-01-16,38.766808463595794,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.05,2023-01-16,45.58348342001973,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.1,2023-01-16,58.00319557069723,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.15,2023-01-16,68.95565208992367,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.2,2023-01-16,79.72601721370468,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.25,2023-01-16,87.44257134136603,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.3,2023-01-16,93.92872118493426,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.35,2023-01-16,99.2461757841653,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.4,2023-01-16,104.9621171508888,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.45,2023-01-16,109.2921190317462,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.5,2023-01-16,113.294722647439,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.55,2023-01-16,117.51909187976662,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.6,2023-01-16,122.37580278308964,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.65,2023-01-16,127.15480021828166,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.7,2023-01-16,132.07862502458505,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.75,2023-01-16,137.89321190629693,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.8,2023-01-16,147.73085009126285,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.85,2023-01-16,163.58264856397724,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.9,2023-01-16,189.35401950292692,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.95,2023-01-16,220.5524882023168,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.975,2023-01-16,244.0039660572405,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.99,2023-01-16,280.0242925087038,2023-01-21,1 wk ahead inc flu hosp,quantile
01,0.01,2023-01-16,24.13227259680272,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.025,2023-01-16,28.248071348925784,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.05,2023-01-16,33.73664199585609,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.1,2023-01-16,46.0318408105912,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.15,2023-01-16,57.21938797642433,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.2,2023-01-16,66.84608202705365,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.25,2023-01-16,75.12272409921775,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.3,2023-01-16,86.62859427987061,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.35,2023-01-16,96.81844281873563,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.4,2023-01-16,106.48532410527744,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.45,2023-01-16,110.98856119681544,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.5,2023-01-16,116.9782003159099,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.55,2023-01-16,123.08770048837428,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.6,2023-01-16,129.5729616865203,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.65,2023-01-16,137.11804358609555,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.7,2023-01-16,146.4116097525509,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.75,2023-01-16,154.73732431159195,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.8,2023-01-16,168.45560928448236,2023-01-28,2 wk ahead inc flu hosp,quantile
01,0.85,2023-01-16,181.73609317153324,2023-01-28,2 wk ahead inc flu hosp,quantile
