"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.01,105.02375
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.025,108.3875
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.05,114.2375
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.1,117.2375
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.15,117.6875
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.2,119.375
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.25,123.875
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.3,127.7
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.35,128.4875
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.4,129.1125
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.45,131.65
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.5,133
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.55,134.35
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.6,138.1125
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.65,144.6875
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.7,151.2125
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.75,155.7125
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.8,159.7625
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.85,161.3125
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.9,161.7625
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.95,162.6375
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.975,163.9875
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","quantile",0.99,164.76375
2022-01-24,"1 wk ahead inc flu hosp","2022-01-30","US","point",NA,129
2022-01-24,"2 wk ahead inc flu hosp	","2022-02-06","US","quantile",0.01,190.96125
