forecast_date,target,target_end_date,location,type,quantile,value
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,point,NA,1970.69
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.0100,0.0000
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.0250,0.0000
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.0500,0.0000
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.1000,376.4295
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.1500,664.2134
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.2000,896.1561
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.2500,1120.3923
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.3000,1271.4363
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.3500,1489.4682
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.4000,1625.9469
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.4500,1767.9929
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.5000,1916.4624
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.5500,2066.8407
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.6000,2226.1364
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.6500,2409.1414
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.7000,2599.1589
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.7500,2771.6448
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.8000,2971.6530
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.8500,3194.7927
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.9000,3475.0452
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.9500,4018.4627
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.9750,4399.7376
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,US,quantile,0.9900,4857.4041
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,US,point,NA,1748.31
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,US,quantile,0.0100,0.0000
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,US,quantile,0.0250,0.0000
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,US,quantile,0.0500,0.0000
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,US,quantile,0.1000,0.0000
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,US,quantile,0.1500,130.8997
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,US,quantile,0.2000,383.0376
