forecast_date,target_end_date,location,target,quantile,value,type
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.01,27.85404042039159,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.025,41.39660356930917,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.05,53.21034948362319,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.1,65.82381471634345,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.15,73.32347176697586,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.2,78.71286713604788,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.25,83.06259054529963,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.3,86.92407077130747,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.35,90.6114018412453,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.4,94.27006755004092,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.45,97.89215003533792,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.5,101.41261761101356,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.55,104.8078775723288,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.6,108.10951403605276,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.65,111.38083287746652,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.7,114.70795331602577,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.75,118.20727861271796,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.8,122.04984022671312,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.85,126.52490304813335,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.9,132.2242346492578,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.95,140.86420141530783,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.975,148.49390784378912,quantile
2022-11-07,2022-11-12,01,1 wk ahead inc flu hosp,0.99,157.30763287731577,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.01,40.446980552541206,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.025,57.01623709825319,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.05,70.85832772491345,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.1,85.32083298346022,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.15,93.84247447803853,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.2,99.92933396541304,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.25,104.72777922501776,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.3,108.74414484726822,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.35,112.25104810406415,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.4,115.41875029917196,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.45,118.36422973438172,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.5,121.17615887410356,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.55,123.92874707793592,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.6,126.68938057685962,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.65,129.52575837483892,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.7,132.51476863320283,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.75,135.7560935230486,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.8,139.38794941080437,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.85,143.61996036819704,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.9,148.86133598488016,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.95,156.51930573425642,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.975,163.2360516026627,quantile
2022-11-07,2022-11-19,01,2 wk ahead inc flu hosp,0.99,171.01851652136648,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.01,32.43428051415572,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.025,48.173891039272334,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.05,60.900574787185285,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.1,74.9089714001826,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.15,84.5516031421159,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.2,92.3871347992674,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.25,98.78689085810984,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.3,103.96384801542568,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.35,108.33086133070024,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.4,112.22848546376264,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.45,115.87528175636592,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.5,119.4254084636926,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.55,123.0079011016044,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.6,126.72139499036746,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.65,130.6606448490959,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.7,134.975729878638,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.75,139.5638021408162,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.8,144.47776621141452,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.85,150.0470736678751,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.9,156.28970141111452,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.95,164.28719715621554,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.975,170.7892997472258,quantile
2022-11-07,2022-11-26,01,3 wk ahead inc flu hosp,0.99,177.99102905174328,quantile
2022-11-07,2022-12-03,01,4 wk ahead inc flu hosp,0.01,24.421580475770217,quantile
2022-11-07,2022-12-03,01,4 wk ahead inc flu hosp,0.025,39.33154498029148,quantile
2022-11-07,2022-12-03,01,4 wk ahead inc flu hosp,0.05,50.94282184945712,quantile
2022-11-07,2022-12-03,01,4 wk ahead inc flu hosp,0.1,64.49710981690492,quantile
2022-11-07,2022-12-03,01,4 wk ahead inc flu hosp,0.15,75.26073180619329,quantile
2022-11-07,2022-12-03,01,4 wk ahead inc flu hosp,0.2,84.84493563312178,quantile
2022-11-07,2022-12-03,01,4 wk ahead inc flu hosp,0.25,92.84600249120189,quantile
2022-11-07,2022-12-03,01,4 wk ahead inc flu hosp,0.3,99.18355118358312,quantile
2022-11-07,2022-12-03,01,4 wk ahead inc flu hosp,0.35,104.41067455733632,quantile
