target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-12-03,0.010,1507.921,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.025,1564.714,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.050,1602.552,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.100,1653.271,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.150,1683.238,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.200,1706.043,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.250,1728.447,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.300,1747.502,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.350,1764.162,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.400,1781.335,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.450,1797.965,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.500,1812.515,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.550,1827.660,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.600,1843.639,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.650,1858.678,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.700,1877.792,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.750,1896.231,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.800,1916.540,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.850,1940.956,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.900,1974.223,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.950,2022.057,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.975,2066.701,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.990,2107.054,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.010,1478.250,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.025,1534.603,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.050,1596.031,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.100,1648.705,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.150,1688.114,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.200,1715.968,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.250,1739.072,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.300,1760.983,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.350,1783.013,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.400,1802.135,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.450,1821.258,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.500,1841.977,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.550,1860.350,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.600,1878.818,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.650,1897.247,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.700,1916.693,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.750,1940.349,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.800,1966.147,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.850,1991.908,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.900,2027.442,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.950,2084.542,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.975,2131.501,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.990,2199.961,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.010,1617.636,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.025,1716.877,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.050,1776.327,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.100,1849.313,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.150,1889.990,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.200,1922.290,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.250,1946.872,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.300,1971.547,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.350,1995.131,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.400,2016.680,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.450,2034.562,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.500,2057.013,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.550,2076.345,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.600,2094.456,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.650,2113.543,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.700,2135.340,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.750,2157.477,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.800,2183.955,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.850,2214.925,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.900,2254.715,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.950,2315.133,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.975,2386.994,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.990,2451.020,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.010,1716.925,48,quantile,2022-11-28
