target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-11-26,0.010,933.918,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.025,961.659,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.050,990.671,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.100,1021.947,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.150,1041.307,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.200,1058.705,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.250,1073.312,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.300,1085.982,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.350,1097.911,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.400,1107.837,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.450,1118.196,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.500,1128.463,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.550,1137.455,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.600,1147.581,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.650,1157.827,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.700,1166.664,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.750,1178.720,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.800,1192.301,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.850,1207.784,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.900,1228.782,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.950,1262.729,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.975,1291.620,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.990,1331.022,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.010,945.743,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.025,1005.634,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.050,1046.652,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.100,1091.897,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.150,1122.739,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.200,1145.137,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.250,1164.670,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.300,1181.652,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.350,1198.153,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.400,1212.634,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.450,1227.046,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.500,1240.804,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.550,1256.664,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.600,1271.387,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.650,1286.929,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.700,1303.433,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.750,1319.815,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.800,1339.159,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.850,1361.509,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.900,1391.967,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.950,1438.014,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.975,1472.390,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.990,1510.611,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.010,925.095,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.025,988.056,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.050,1034.082,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.100,1084.767,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.150,1119.244,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.200,1142.241,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.250,1165.290,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.300,1183.606,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.350,1200.602,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.400,1215.112,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.450,1228.660,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.500,1242.781,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.550,1257.673,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.600,1272.887,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.650,1289.908,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.700,1310.264,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.750,1330.598,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.800,1351.202,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.850,1377.443,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.900,1407.766,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.950,1459.309,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.975,1503.198,48,quantile,2022-11-21
3 wk ahead inc flu hosp,2022-12-10,0.990,1568.168,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.010,936.903,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.025,1004.665,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.050,1051.519,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.100,1109.554,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.150,1142.268,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.200,1170.330,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.250,1191.743,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.300,1210.902,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.350,1231.250,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.400,1247.868,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.450,1267.187,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.500,1281.595,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.550,1297.703,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.600,1315.436,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.650,1333.490,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.700,1352.802,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.750,1374.902,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.800,1396.427,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.850,1420.622,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.900,1455.679,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.950,1505.255,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.975,1553.404,48,quantile,2022-11-21
4 wk ahead inc flu hosp,2022-12-17,0.990,1622.332,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.010,0.010,49,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.025,1.787,49,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.050,3.173,49,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.100,5.057,49,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.150,6.111,49,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.200,6.942,49,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.250,7.678,49,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.300,8.374,49,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.350,8.979,49,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.400,9.582,49,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.450,10.164,49,quantile,2022-11-21
