forecast_date,target,target_end_date,type,quantile,value,location
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,point,NA,2265.187001,6
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,point,NA,2937.774664,6
2022-11-28,3 wk ahead inc flu hosp,2022-12-17,point,NA,3937.826423,6
2022-11-28,4 wk ahead inc flu hosp,2022-12-24,point,NA,5631.23891,6
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,point,NA,93.50596342,8
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,point,NA,172.1070903,8
2022-11-28,3 wk ahead inc flu hosp,2022-12-17,point,NA,288.8062293,8
2022-11-28,4 wk ahead inc flu hosp,2022-12-24,point,NA,447.5875526,8
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,point,NA,53.52991387,9
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,point,NA,35.84079334,9
2022-11-28,3 wk ahead inc flu hosp,2022-12-17,point,NA,104.6561247,9
2022-11-28,4 wk ahead inc flu hosp,2022-12-24,point,NA,170.2702004,9
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,point,NA,293.0782809,13
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,point,NA,525.5036607,13
2022-11-28,3 wk ahead inc flu hosp,2022-12-17,point,NA,1004.350211,13
2022-11-28,4 wk ahead inc flu hosp,2022-12-24,point,NA,1569.784419,13
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,point,NA,1549.876235,24
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,point,NA,962.0641002,24
2022-11-28,3 wk ahead inc flu hosp,2022-12-17,point,NA,1030.238326,24
2022-11-28,4 wk ahead inc flu hosp,2022-12-24,point,NA,1763.694214,24
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,point,NA,204.1856499,26
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,point,NA,189.1401971,26
2022-11-28,3 wk ahead inc flu hosp,2022-12-17,point,NA,456.8497785,26
2022-11-28,4 wk ahead inc flu hosp,2022-12-24,point,NA,540.3829256,26
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,point,NA,424.2446734,27
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,point,NA,317.1326642,27
2022-11-28,3 wk ahead inc flu hosp,2022-12-17,point,NA,329.6583977,27
2022-11-28,4 wk ahead inc flu hosp,2022-12-24,point,NA,514.67706,27
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,point,NA,376.8949118,35
