forecast_date,target,target_end_date,type,quantile,value,location
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,741.298338225558,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,853.9799203283332,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,983.2407952689061,06
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,1083.6872415551436,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,41.85999806138834,08
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,41.52562854014185,08
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,43.738211255861074,08
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,37.21028247888009,08
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,70.00013565755852,09
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,71.85307763780922,09
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,65.30878931878343,09
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,60.508365310458046,09
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,141.2425113621618,13
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,71.44225941875266,13
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,133.89656263408995,13
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,176.1585616271281,13
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,152.61586432324498,24
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,146.28605385819546,24
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,133.1796439541605,24
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,116.33757434408172,24
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,74.16317622490895,26
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,87.58254988573167,26
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,94.10191412703517,26
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,92.05172913025112,26
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,95.16521377572292,27
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,92.04707329862103,27
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,102.0558529550052,27
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,83.58319067136065,27
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,119.12867019376266,35
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,104.44913054119931,35
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,92.148187876652,35
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,75.47564638570523,35
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,214.12477415243075,36
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,197.69842410566278,36
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,227.1930584957055,36
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,224.1794256602139,36
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,74.1076503526248,39
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,161.4064192852378,39
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,317.5442754900811,39
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,227.26414774738623,39
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,46.314410325672874,41
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,40.33230378211246,41
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,37.990742641319706,41
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,34.91788952945816,41
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,202.018494409542,47
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,177.19060727230993,47
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,166.41331784232926,47
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,180.07868069800094,47
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,point,NA,8829.914061403448,US
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,point,NA,8287.47948678067,US
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,point,NA,8893.213988188214,US
2022-11-14,4 wk ahead inc flu hosp,2022-12-10,point,NA,8231.081975314679,US
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.01,96.72611507157485,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.025,169.54359398277907,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.05,349.18939168904114,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.1,431.9963302087811,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.15,564.0362117224006,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.2,617.3720908633682,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.25,667.0785059682746,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.3,719.0730319313525,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.35,730.4488528031077,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.4,736.705096301375,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.45,740.6862307916786,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.5,741.298338225558,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.55,742.3232310391613,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.6,760.2170349609839,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.65,767.3450337087576,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.7,823.504452340681,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.75,896.5230160359193,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.8,1016.7001738055297,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.85,1198.826045839736,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.9,1438.9256965452466,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.95,2246.686914291609,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.975,2638.7474424313627,06
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,quantile,0.99,10298.965059335802,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.01,85.9319886825171,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.025,129.983034917885,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.05,242.5876538894871,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.1,429.9076379162921,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.15,530.9148137017346,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.2,617.2255732119982,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.25,686.4290906741667,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.3,740.7284562672846,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.35,787.8060551349324,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.4,816.4979046310982,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.45,825.3233563440278,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.5,853.9799203283332,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.55,898.1716641623857,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.6,958.6342923731072,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.65,1037.0505814648773,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.7,1125.6203421286173,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.75,1223.2607747129643,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.8,1373.9909324866508,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.85,1568.8724185209676,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.9,2051.2292977815323,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.95,2725.3841502066507,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.975,4514.110574383164,06
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,quantile,0.99,8519.106535816094,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,quantile,0.01,67.05878220324456,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,quantile,0.025,113.72061411839375,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,quantile,0.05,199.01245260541538,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,quantile,0.1,342.7384945272247,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,quantile,0.15,479.0332549461182,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,quantile,0.2,567.0644782306908,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,quantile,0.25,656.3518803645096,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,quantile,0.3,751.3118086482841,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,quantile,0.35,818.5721825543275,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,quantile,0.4,895.2547407944814,06
2022-11-14,3 wk ahead inc flu hosp,2022-12-03,quantile,0.45,935.4855327950327,06
