forecast_date,target,target_end_date,type,quantile,value,location
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,42.674258211573814,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,35.16157880787088,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,25.372551894082797,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,18.44548753003241,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,9.934600347092035,08
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,8.424166230947659,08
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,6.913212206835191,08
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,5.9075221993328775,08
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,10.455634850630549,09
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,10.120407626076918,09
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,10.557681981944093,09
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,10.460058196688244,09
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,53.29260445536784,13
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,50.89445481973826,13
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,49.10077034876137,13
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,46.11552854872373,13
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,16.375951144186967,24
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,17.394042257416153,24
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,16.07877126877787,24
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,16.20753539044687,24
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,24.656041578151807,26
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,19.210443997653826,26
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,13.918496162371559,26
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,10.8132720801855,26
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,5.480298825888086,27
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,4.918288279591259,27
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,4.221887413167542,27
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,3.5809472545017633,27
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,3.8119100818430045,35
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,3.857181331938307,35
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,3.7927910502623723,35
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,3.8108093666555956,35
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,52.571707566582845,36
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,44.18587934296117,36
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,34.49377645003407,36
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,26.85765416814195,36
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,29.89289799469589,39
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,29.90784279436992,39
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,28.785545123901496,39
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,26.395230715711676,39
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,7.208618196484808,41
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,6.334151869083483,41
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,5.609221932577395,41
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,4.975025828797924,41
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,28.504265781402747,47
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,28.177465171874324,47
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,26.889183935976725,47
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,26.400061119980116,47
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,point,NA,1230.003481473818,US
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,point,NA,907.2941161209058,US
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,point,NA,684.1625252982586,US
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,point,NA,506.2296468275488,US
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.01,1.1874026380056926,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.025,14.911313021353823,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.05,20.39404042304131,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.1,25.779898291443804,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.15,29.782953844441856,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.2,31.041020079866765,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.25,32.56236811932462,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.3,34.1528707680809,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.35,36.54348597435211,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.4,39.34363458161798,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.45,40.632882924515876,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.5,42.674258211573814,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.55,45.08376288900345,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.6,47.123581639026625,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.65,49.54352834686399,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.7,52.48614242995008,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.75,55.779065036221525,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.8,61.17799255637389,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.85,67.82762321307392,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.9,74.04550276440074,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.95,88.04611319354349,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.975,117.75424414245649,06
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,quantile,0.99,1343.8029392229487,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.01,1.5350593478999965,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.025,7.369881255403973,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.05,11.608726105684278,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.1,17.100116206016086,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.15,20.050403697155502,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.2,22.352660802992762,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.25,24.3834446574152,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.3,26.068458966999867,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.35,28.323095089867525,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.4,30.045889612077552,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.45,32.44838411099042,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.5,35.16157880787088,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.55,37.075527241213784,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.6,39.920819577695696,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.65,43.160217078919246,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.7,46.022489530622856,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.75,49.287449716787805,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.8,53.73693244936157,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.85,59.159029188540764,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.9,70.34812593402114,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.95,90.48498177812088,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.975,145.3083700429697,06
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,quantile,0.99,800.5409282974117,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.01,0.5710393779746369,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.025,1.1988272717427908,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.05,4.287735507835146,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.1,9.145587388496338,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.15,11.846108047253676,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.2,13.869842936513717,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.25,15.982247819511173,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.3,17.814724355530927,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.35,19.764543264794295,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.4,21.20848237890607,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.45,23.02474232040892,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.5,25.372551894082797,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.55,27.434613863318454,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.6,30.018115136952545,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.65,33.055799728224244,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.7,37.170224154589974,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.75,41.05639454811882,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.8,45.213576969909134,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.85,50.791530384007416,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.9,62.79137142013292,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.95,104.46851501343218,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.975,326.88317923446164,06
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,quantile,0.99,957.4434070597506,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.01,0.3239988180357535,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.025,0.6078218184277145,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.05,1.8135305815811928,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.1,5.074011329440511,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.15,7.003369899978884,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.2,9.061077121697675,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.25,10.747279467754602,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.3,12.312526164719968,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.35,13.713701004828588,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.4,15.219918879406602,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.45,16.673468498344423,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.5,18.44548753003241,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.55,20.637336611580068,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.6,23.22942918860607,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.65,26.099974838334838,06
2023-03-20,4 wk ahead inc flu hosp,2023-04-15,quantile,0.7,29.93759814065783,06
