forecast_date,target,target_end_date,type,quantile,value,location
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,93.73833551443933,06
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,110.57943045010153,06
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,50.64573568237642,06
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,89.63429511706356,06
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,28.055313734046038,08
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,28.542781325828884,08
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,23.845330763342993,08
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,22.607681683714357,08
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,27.51125935917863,09
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,16.236818214168522,09
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,18.561022735186828,09
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,18.482821053284404,09
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,45.074918619504416,13
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,39.06423785917421,13
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,48.54965807897666,13
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,52.45545391824673,13
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,38.58845251618895,24
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,37.92461649745168,24
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,35.10622827681658,24
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,33.318679897749625,24
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,137.26134413277322,26
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,142.6057610677343,26
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,109.29222697543995,26
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,113.83991771161422,26
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,19.2403531768268,27
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,20.155638615208552,27
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,19.672845300882887,27
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,18.542821482843344,27
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,37.652971203512756,35
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,36.48928845381168,35
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,30.411341280274158,35
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,28.59003210792133,35
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,176.5576807318952,36
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,189.94557818322076,36
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,124.67230437147855,36
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,128.86775747354216,36
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,54.74029177152127,39
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,84.51079071149988,39
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,125.25468428076994,39
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,102.34269034375947,39
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,12.040703088700026,41
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,8.501066860549969,41
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,5.690454852957394,41
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,4.761271065009179,41
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,80.22145798219279,47
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,57.52487992009523,47
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,43.87498020589118,47
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,55.50251218548963,47
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,point,NA,3416.672696413908,US
2023-01-30,2 wk ahead inc flu hosp,2023-02-11,point,NA,3171.2018579916894,US
2023-01-30,3 wk ahead inc flu hosp,2023-02-18,point,NA,3241.8908290850377,US
2023-01-30,4 wk ahead inc flu hosp,2023-02-25,point,NA,2989.8994835010953,US
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,quantile,0.01,12.475233863551988,06
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,quantile,0.025,22.355797882677443,06
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,quantile,0.05,44.48943332041434,06
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,quantile,0.1,55.23285505307889,06
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,quantile,0.15,66.1650903702879,06
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,quantile,0.2,75.67932349296832,06
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,quantile,0.25,82.37901637872622,06
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,quantile,0.3,88.28495783241145,06
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,quantile,0.35,92.52146689853677,06
2023-01-30,1 wk ahead inc flu hosp,2023-02-04,quantile,0.4,93.2004128249743,06
