forecast_date,target,target_end_date,type,quantile,value,location
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,point,NA,726.8978189651322,06
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,point,NA,456.7666566793197,06
2023-01-09,3 wk ahead inc flu hosp,2023-01-28,point,NA,206.9819381322924,06
2023-01-09,4 wk ahead inc flu hosp,2023-02-04,point,NA,187.12117916597003,06
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,point,NA,148.06253725692648,08
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,point,NA,125.45222613011306,08
2023-01-09,3 wk ahead inc flu hosp,2023-01-28,point,NA,103.82213780736248,08
2023-01-09,4 wk ahead inc flu hosp,2023-02-04,point,NA,95.98519498176833,08
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,point,NA,106.96897322752721,09
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,point,NA,99.87502875340948,09
2023-01-09,3 wk ahead inc flu hosp,2023-01-28,point,NA,76.11524431125277,09
2023-01-09,4 wk ahead inc flu hosp,2023-02-04,point,NA,60.249118666727576,09
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,point,NA,173.60777173740428,13
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,point,NA,221.08648694143292,13
2023-01-09,3 wk ahead inc flu hosp,2023-01-28,point,NA,162.82951849447983,13
2023-01-09,4 wk ahead inc flu hosp,2023-02-04,point,NA,157.3051424305358,13
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,point,NA,168.56781161702904,24
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,point,NA,162.19639137648284,24
2023-01-09,3 wk ahead inc flu hosp,2023-01-28,point,NA,145.3425018507159,24
2023-01-09,4 wk ahead inc flu hosp,2023-02-04,point,NA,137.3319070174947,24
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,point,NA,576.7412436431952,26
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,point,NA,527.4416160624326,26
2023-01-09,3 wk ahead inc flu hosp,2023-01-28,point,NA,421.5802674538454,26
2023-01-09,4 wk ahead inc flu hosp,2023-02-04,point,NA,363.2200958244263,26
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,point,NA,84.14268604274888,27
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,point,NA,83.49366509485253,27
2023-01-09,3 wk ahead inc flu hosp,2023-01-28,point,NA,75.88663038696639,27
2023-01-09,4 wk ahead inc flu hosp,2023-02-04,point,NA,66.47774942598383,27
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,point,NA,138.69564896905152,35
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,point,NA,119.38474180149038,35
2023-01-09,3 wk ahead inc flu hosp,2023-01-28,point,NA,106.70069003539388,35
