forecast_date,target,target_end_date,type,quantile,value,location
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,point,NA,92.38843630776147,06
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,point,NA,89.92951687380119,06
2023-02-13,3 wk ahead inc flu hosp,2023-03-04,point,NA,81.94495097948291,06
2023-02-13,4 wk ahead inc flu hosp,2023-03-11,point,NA,74.76575727088095,06
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,point,NA,31.343728692221536,08
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,point,NA,27.821826350778643,08
2023-02-13,3 wk ahead inc flu hosp,2023-03-04,point,NA,26.749840309396426,08
2023-02-13,4 wk ahead inc flu hosp,2023-03-11,point,NA,25.808246544339365,08
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,point,NA,14.481203036125592,09
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,point,NA,14.59543934839979,09
2023-02-13,3 wk ahead inc flu hosp,2023-03-04,point,NA,14.222738941444373,09
2023-02-13,4 wk ahead inc flu hosp,2023-03-11,point,NA,13.73678702753391,09
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,point,NA,51.5360070209528,13
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,point,NA,50.14348617934975,13
2023-02-13,3 wk ahead inc flu hosp,2023-03-04,point,NA,47.76361407295245,13
2023-02-13,4 wk ahead inc flu hosp,2023-03-11,point,NA,45.35697391026481,13
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,point,NA,38.75098415299998,24
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,point,NA,38.28250817376164,24
2023-02-13,3 wk ahead inc flu hosp,2023-03-04,point,NA,36.42202479188164,24
2023-02-13,4 wk ahead inc flu hosp,2023-03-11,point,NA,32.52620293057764,24
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,point,NA,57.7410288926582,26
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,point,NA,57.535328507616214,26
2023-02-13,3 wk ahead inc flu hosp,2023-03-04,point,NA,56.039434346974986,26
2023-02-13,4 wk ahead inc flu hosp,2023-03-11,point,NA,54.53870158239052,26
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,point,NA,10.972300064804253,27
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,point,NA,11.472513698757712,27
2023-02-13,3 wk ahead inc flu hosp,2023-03-04,point,NA,11.061856368433283,27
2023-02-13,4 wk ahead inc flu hosp,2023-03-11,point,NA,10.816040074467587,27
2023-02-13,1 wk ahead inc flu hosp,2023-02-18,point,NA,9.153734226986067,35
2023-02-13,2 wk ahead inc flu hosp,2023-02-25,point,NA,8.72503627660248,35
