forecast_date,target,target_end_date,type,quantile,value,location
2022-11-21,1 wk ahead inc flu hosp,2022-12-10,point,NA,4435.814542174629,06
2022-11-21,2 wk ahead inc flu hosp,2022-12-17,point,NA,3239.9251862974006,06
2022-11-21,3 wk ahead inc flu hosp,2022-12-24,point,NA,4071.891034285102,06
2022-11-21,4 wk ahead inc flu hosp,2022-12-31,point,NA,2614.8005804946715,06
2022-11-21,1 wk ahead inc flu hosp,2022-12-10,point,NA,123.13656770658099,08
2022-11-21,2 wk ahead inc flu hosp,2022-12-17,point,NA,112.09491056839101,08
2022-11-21,3 wk ahead inc flu hosp,2022-12-24,point,NA,98.29562125837677,08
2022-11-21,4 wk ahead inc flu hosp,2022-12-31,point,NA,88.85134552207609,08
2022-11-21,1 wk ahead inc flu hosp,2022-12-10,point,NA,332.159667960866,09
2022-11-21,2 wk ahead inc flu hosp,2022-12-17,point,NA,361.3291793588654,09
2022-11-21,3 wk ahead inc flu hosp,2022-12-24,point,NA,400.51794089380087,09
2022-11-21,4 wk ahead inc flu hosp,2022-12-31,point,NA,331.2334415999169,09
2022-11-21,1 wk ahead inc flu hosp,2022-12-10,point,NA,398.9749488327336,13
2022-11-21,2 wk ahead inc flu hosp,2022-12-17,point,NA,384.0367427705387,13
2022-11-21,3 wk ahead inc flu hosp,2022-12-24,point,NA,343.4630461719345,13
2022-11-21,4 wk ahead inc flu hosp,2022-12-31,point,NA,386.195401422416,13
2022-11-21,1 wk ahead inc flu hosp,2022-12-10,point,NA,342.09461282784537,24
2022-11-21,2 wk ahead inc flu hosp,2022-12-17,point,NA,318.19774835141175,24
2022-11-21,3 wk ahead inc flu hosp,2022-12-24,point,NA,284.92907647285756,24
2022-11-21,4 wk ahead inc flu hosp,2022-12-31,point,NA,233.0665781008055,24
2022-11-21,1 wk ahead inc flu hosp,2022-12-10,point,NA,282.21199731395944,26
2022-11-21,2 wk ahead inc flu hosp,2022-12-17,point,NA,262.00438722726216,26
2022-11-21,3 wk ahead inc flu hosp,2022-12-24,point,NA,277.09046359130537,26
2022-11-21,4 wk ahead inc flu hosp,2022-12-31,point,NA,249.08287291531138,26
