forecast_date,target,target_end_date,type,quantile,value,location
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,31.17958683767143,06
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,28.607587325884282,06
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,25.372812025632346,06
2023-04-24,4 wk ahead inc flu hosp,2023-05-20,point,NA,23.755130200783725,06
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,11.309631061852205,08
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,11.415962472268308,08
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,10.722221567702038,08
2023-04-24,4 wk ahead inc flu hosp,2023-05-20,point,NA,10.916508923505196,08
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,11.471499319369054,09
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,11.225418256801527,09
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,11.744226099470811,09
2023-04-24,4 wk ahead inc flu hosp,2023-05-20,point,NA,11.585245339425754,09
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,38.84552439644927,13
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,31.90561672057173,13
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,28.870986767344657,13
2023-04-24,4 wk ahead inc flu hosp,2023-05-20,point,NA,25.59360128793869,13
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,8.359841526751797,24
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,7.967134619230855,24
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,7.931182205709257,24
2023-04-24,4 wk ahead inc flu hosp,2023-05-20,point,NA,7.898199557416449,24
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,8.281447041136087,26
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,7.096354826180853,26
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,6.207466446927408,26
2023-04-24,4 wk ahead inc flu hosp,2023-05-20,point,NA,5.405335579060865,26
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,8.855689112632383,27
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,8.617873006029999,27
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,8.116723322572337,27
2023-04-24,4 wk ahead inc flu hosp,2023-05-20,point,NA,7.624077577749977,27
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,7.164243771267336,35
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,7.530905979535366,35
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,7.313027339598225,35
2023-04-24,4 wk ahead inc flu hosp,2023-05-20,point,NA,7.362876420899051,35
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,42.0496651984533,36
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,35.83328970798251,36
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,32.68130629456088,36
2023-04-24,4 wk ahead inc flu hosp,2023-05-20,point,NA,29.659171134759177,36
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,15.171134134255974,39
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,15.814045803772839,39
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,14.63664614978758,39
2023-04-24,4 wk ahead inc flu hosp,2023-05-20,point,NA,14.588867786919572,39
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,1.6735795483742275,41
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,1.5349578297295983,41
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,1.3949674576718594,41
2023-04-24,4 wk ahead inc flu hosp,2023-05-20,point,NA,1.2373321515831717,41
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,point,NA,21.865298213959907,47
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,point,NA,22.162644147685956,47
2023-04-24,3 wk ahead inc flu hosp,2023-05-13,point,NA,20.745801334878202,47
