forecast_date,target,target_end_date,type,quantile,value,location
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,32.502583278800195,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,32.50985542624398,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,30.714965808196474,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,30.469448917698486,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,7.961951897510634,08
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,8.033951579897819,08
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,7.901041467591236,08
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,7.831130996937194,08
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,6.474177697617564,09
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,6.685317588377657,09
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,6.809488417305968,09
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,7.256234815854784,09
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,44.303019431774146,13
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,37.905488783533315,13
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,35.97564859744955,13
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,33.33208648965966,13
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,10.474294365419317,24
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,10.751963411905239,24
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,10.514238303535166,24
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,9.821786936119498,24
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,14.223154622100042,26
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,13.838976947833395,26
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,12.213571824067788,26
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,11.795738058642224,26
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,13.77053406893872,27
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,13.867583649348422,27
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,13.80938656115016,27
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,14.144157749622455,27
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,1.8832030515594576,35
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,2.0473989721259644,35
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,2.11986532410096,35
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,2.3076659384163545,35
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,42.47017785354533,36
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,39.28176847594071,36
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,35.989296932910094,36
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,35.02286792435659,36
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,15.163469499803169,39
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,14.936227003348733,39
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,14.536722168749687,39
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,13.94982074854388,39
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,1.2238134208285973,41
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,1.3230876230933126,41
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,1.0466443400229712,41
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,1.0264849310403714,41
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,12.861084409830635,47
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,14.122364310420512,47
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,12.67680971304507,47
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,12.972111170831807,47
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,point,NA,863.9438573960659,US
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,point,NA,683.59542527187,US
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,point,NA,566.5974768101815,US
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,point,NA,463.32786199056216,US
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.01,3.1751458526840883,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.025,11.947939533277433,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.05,15.812072171133478,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.1,19.83278571386396,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.15,22.289500454041594,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.2,23.808768396501524,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.25,25.069459261592048,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.3,26.046098628037228,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.35,27.950772101352463,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.4,29.292584863739624,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.45,30.62810303851812,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.5,32.502583278800195,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.55,34.47149290699482,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.6,36.06881205533015,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.65,38.06688128378751,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.7,39.52249329573536,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.75,42.18692446577542,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.8,44.865842665324315,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.85,50.30101976216316,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.9,55.62362155043909,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.95,65.98542458854304,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.975,81.33569951403827,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.99,1859.701865684134,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.01,1.7140491361326315,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.025,8.482828536444334,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.05,12.90157434712099,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.1,16.38400683202942,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.15,18.512339632842515,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.2,20.668810123291134,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.25,22.976982869254734,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.3,24.746463115688826,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.35,26.545291910053813,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.4,28.448297763975066,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.45,30.35129681401675,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.5,32.50985542624398,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.55,34.49376765239502,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.6,36.92365040785613,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.65,39.41560028711953,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.7,42.16788179737539,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.75,45.585201991343865,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.8,50.76030267897787,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.85,57.46015771776565,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.9,67.38808652879858,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.95,97.40181738752761,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.975,802.764427577623,06
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,quantile,0.99,1642.7340599699435,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.01,1.5822672549714276,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.025,4.413220008904452,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.05,8.749287048281138,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.1,13.399195002534615,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.15,15.921864804369807,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.2,17.991949765085433,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.25,20.211235360984823,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.3,22.069962429711815,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.35,23.804601753004096,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.4,26.07067089047107,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.45,28.11064719330699,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.5,30.714965808196474,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.55,33.37603934872832,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.6,36.932999713072036,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.65,40.1948584688622,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.7,44.6465260441104,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.75,49.21743224986323,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.8,56.198784857070464,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.85,67.43783924744825,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.9,86.71231169912764,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.95,308.9109327045873,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.975,1307.8236158892264,06
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,quantile,0.99,2103.6514948609797,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.01,0.9948983728501971,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.025,2.223684160428467,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.05,6.054541727440005,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.1,10.814440084250647,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.15,13.2628241026448,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.2,15.73607854614889,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.25,17.749840133557715,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.3,20.047035742069223,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.35,22.190403393990778,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.4,24.725618764561286,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.45,27.911609481750595,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.5,30.469448917698486,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.55,33.0947086154848,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.6,37.10172114146155,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.65,40.98455962300407,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.7,45.83563974556321,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.75,53.1973930772991,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.8,63.275719052091695,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.85,79.0746592350304,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.9,118.02233736620607,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.95,632.2242319825423,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.975,1614.2635415725206,06
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,quantile,0.99,3210.9748615531257,06
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,quantile,0.01,1.0724009155798284,08
