forecast_date,target,target_end_date,type,quantile,value,location
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,47.61937467840732,06
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,35.712442841097925,06
2023-03-06,3 wk ahead inc flu hosp,2023-03-25,point,NA,26.154211531886574,06
2023-03-06,4 wk ahead inc flu hosp,2023-04-01,point,NA,19.369267313607082,06
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,13.983776626893523,08
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,11.839880547912996,08
2023-03-06,3 wk ahead inc flu hosp,2023-03-25,point,NA,9.370909572920125,08
2023-03-06,4 wk ahead inc flu hosp,2023-04-01,point,NA,7.986214043298919,08
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,10.118134030031372,09
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,9.289422471847022,09
2023-03-06,3 wk ahead inc flu hosp,2023-03-25,point,NA,9.525705903602187,09
2023-03-06,4 wk ahead inc flu hosp,2023-04-01,point,NA,9.496416394395295,09
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,67.97301094988197,13
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,64.11274441449788,13
2023-03-06,3 wk ahead inc flu hosp,2023-03-25,point,NA,62.34381439583256,13
2023-03-06,4 wk ahead inc flu hosp,2023-04-01,point,NA,57.23069670335673,13
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,16.78874053164799,24
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,16.09004469870679,24
2023-03-06,3 wk ahead inc flu hosp,2023-03-25,point,NA,15.616346465955239,24
2023-03-06,4 wk ahead inc flu hosp,2023-04-01,point,NA,15.219443126943858,24
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,33.86650443954221,26
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,25.998592470120563,26
2023-03-06,3 wk ahead inc flu hosp,2023-03-25,point,NA,19.088744914242525,26
2023-03-06,4 wk ahead inc flu hosp,2023-04-01,point,NA,14.111999818996718,26
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,6.573148940867895,27
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,5.625679892321472,27
2023-03-06,3 wk ahead inc flu hosp,2023-03-25,point,NA,4.510024764652347,27
2023-03-06,4 wk ahead inc flu hosp,2023-04-01,point,NA,3.7057524238124246,27
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,13.501644344534505,35
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,13.61317426999436,35
2023-03-06,3 wk ahead inc flu hosp,2023-03-25,point,NA,12.814801998041112,35
2023-03-06,4 wk ahead inc flu hosp,2023-04-01,point,NA,11.909596115485002,35
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,41.201929377052025,36
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,32.27150256058283,36
2023-03-06,3 wk ahead inc flu hosp,2023-03-25,point,NA,24.376923642979193,36
2023-03-06,4 wk ahead inc flu hosp,2023-04-01,point,NA,17.50179952595912,36
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,25.361720398092263,39
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,24.33806626045571,39
2023-03-06,3 wk ahead inc flu hosp,2023-03-25,point,NA,24.80553298791633,39
2023-03-06,4 wk ahead inc flu hosp,2023-04-01,point,NA,22.514202638745964,39
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,5.463947246442362,41
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,4.308000284335046,41
2023-03-06,3 wk ahead inc flu hosp,2023-03-25,point,NA,3.506396102092399,41
2023-03-06,4 wk ahead inc flu hosp,2023-04-01,point,NA,2.8207344986587968,41
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,point,NA,40.83058660605642,47
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,point,NA,38.89285644776422,47
