forecast_date,target,target_end_date,location,type,quantile,value
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.010,9.3153305
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.025,10.868285
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.050,12.26263
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.100,14.190633
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.150,15.601177
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.200,17.000818
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.250,18.35113
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.300,19.38399
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.350,20.510305
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.400,21.55663
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.450,22.854158
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.500,24.063427
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.550,25.255533
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.600,26.463516
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.650,27.80429
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.700,29.57693
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.750,31.350878
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.800,33.446262
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.850,36.017246
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.900,40.601826
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.950,46.987717
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.975,52.00352
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.990,61.78387
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,point,NA,24.063427
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.010,9.391445
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.025,10.627477
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.050,11.967067
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.100,13.918202
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.150,15.44489
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.200,16.779646
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.250,17.930851
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.300,19.140759
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.350,20.407978
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.400,21.592716
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.450,22.649046
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.500,23.746185
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.550,24.989145
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.600,26.375753
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.650,27.606174
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.700,29.19508
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.750,31.115265
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.800,33.058506
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.850,36.06606
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.900,39.81635
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.950,45.32556
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.975,51.838497
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.990,61.533924
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,point,NA,23.746185
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.010,9.036349
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.025,10.421355
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.050,11.970424
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.100,13.794791
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.150,15.1623745
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.200,16.423624
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.250,17.73968
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.300,18.899006
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.350,19.867481
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.400,21.065865
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.450,22.196108
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.500,23.378794
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.550,24.54146
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.600,26.10577
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.650,27.45868
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.700,29.055738
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.750,31.072393
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.800,33.250046
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.850,35.93858
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.900,39.19517
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.950,46.25316
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.975,52.611744
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,quantile,0.990,59.782555
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,01,point,NA,23.378794
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.010,8.607558
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.025,10.16874
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.050,11.484401
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.100,13.659487
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.150,15.093326
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.200,16.155779
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.250,17.225513
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.300,18.48647
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.350,19.60973
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.400,20.718775
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.450,21.846634
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.500,22.871723
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.550,24.191868
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.600,25.593313
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.650,26.961105
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,01,quantile,0.700,28.732542
