"forecast_date","target","location","location_name","type","type_id","value"
2022-10-17,"2 wk flu hosp rate change","01","Alabama","category","large_increase",0.0969749277807883
2022-10-17,"2 wk flu hosp rate change","02","Alaska","category","large_increase",0.000108852592880959
2022-10-17,"2 wk flu hosp rate change","04","Arizona","category","large_increase",1.11022302462516e-16
2022-10-17,"2 wk flu hosp rate change","05","Arkansas","category","large_increase",0.109078097792498
2022-10-17,"2 wk flu hosp rate change","06","California","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","08","Colorado","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","09","Connecticut","category","large_increase",8.13127343235465e-12
2022-10-17,"2 wk flu hosp rate change","10","Delaware","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","11","District of Columbia","category","large_increase",5.46510600107908e-08
2022-10-17,"2 wk flu hosp rate change","12","Florida","category","large_increase",9.3031138348465e-12
2022-10-17,"2 wk flu hosp rate change","13","Georgia","category","large_increase",0.000435435221957436
2022-10-17,"2 wk flu hosp rate change","15","Hawaii","category","large_increase",6.40774352533846e-06
2022-10-17,"2 wk flu hosp rate change","16","Idaho","category","large_increase",1.68753899743024e-14
2022-10-17,"2 wk flu hosp rate change","17","Illinois","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","18","Indiana","category","large_increase",5.50261705116739e-05
2022-10-17,"2 wk flu hosp rate change","19","Iowa","category","large_increase",8.83428963982524e-07
2022-10-17,"2 wk flu hosp rate change","20","Kansas","category","large_increase",2.81734731100158e-05
2022-10-17,"2 wk flu hosp rate change","21","Kentucky","category","large_increase",0.000102134044559943
2022-10-17,"2 wk flu hosp rate change","22","Louisiana","category","large_increase",0.0825571702751653
2022-10-17,"2 wk flu hosp rate change","23","Maine","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","24","Maryland","category","large_increase",6.21724893790088e-15
2022-10-17,"2 wk flu hosp rate change","25","Massachusetts","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","26","Michigan","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","27","Minnesota","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","28","Mississippi","category","large_increase",0.288886539550576
2022-10-17,"2 wk flu hosp rate change","29","Missouri","category","large_increase",8.38618063880858e-12
2022-10-17,"2 wk flu hosp rate change","30","Montana","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","31","Nebraska","category","large_increase",0.199596836916266
2022-10-17,"2 wk flu hosp rate change","32","Nevada","category","large_increase",0.0136311205310675
2022-10-17,"2 wk flu hosp rate change","33","New Hampshire","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","34","New Jersey","category","large_increase",7.74993513807942e-10
2022-10-17,"2 wk flu hosp rate change","35","New Mexico","category","large_increase",0.0497994506331445
2022-10-17,"2 wk flu hosp rate change","36","New York","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","37","North Carolina","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","38","North Dakota","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","39","Ohio","category","large_increase",1.11022302462516e-15
2022-10-17,"2 wk flu hosp rate change","40","Oklahoma","category","large_increase",0.000399647066498643
2022-10-17,"2 wk flu hosp rate change","41","Oregon","category","large_increase",1.11022302462516e-16
2022-10-17,"2 wk flu hosp rate change","42","Pennsylvania","category","large_increase",1.25491766197472e-05
2022-10-17,"2 wk flu hosp rate change","72","Puerto Rico","category","large_increase",0.133326063857433
2022-10-17,"2 wk flu hosp rate change","44","Rhode Island","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","45","South Carolina","category","large_increase",0.0313929224626118
2022-10-17,"2 wk flu hosp rate change","46","South Dakota","category","large_increase",3.70626661134743e-05
2022-10-17,"2 wk flu hosp rate change","47","Tennessee","category","large_increase",0.00305770008359341
2022-10-17,"2 wk flu hosp rate change","48","Texas","category","large_increase",1.19480871751954e-07
2022-10-17,"2 wk flu hosp rate change","US","US","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","49","Utah","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","50","Vermont","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","78","Virgin Islands","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","51","Virginia","category","large_increase",0.00110431826332669
2022-10-17,"2 wk flu hosp rate change","53","Washington","category","large_increase",1.70781033759226e-09
2022-10-17,"2 wk flu hosp rate change","54","West Virginia","category","large_increase",0.0145809638863041
2022-10-17,"2 wk flu hosp rate change","55","Wisconsin","category","large_increase",0
2022-10-17,"2 wk flu hosp rate change","56","Wyoming","category","large_increase",4.39648317751562e-14
2022-10-17,"2 wk flu hosp rate change","01","Alabama","category","increase",0.240582192954971
2022-10-17,"2 wk flu hosp rate change","02","Alaska","category","increase",0.0313604520366637
2022-10-17,"2 wk flu hosp rate change","04","Arizona","category","increase",9.40809838867462e-06
2022-10-17,"2 wk flu hosp rate change","05","Arkansas","category","increase",0.191485408244561
2022-10-17,"2 wk flu hosp rate change","06","California","category","increase",7.21823931737475e-08
2022-10-17,"2 wk flu hosp rate change","08","Colorado","category","increase",0
2022-10-17,"2 wk flu hosp rate change","09","Connecticut","category","increase",0.000644587435059574
2022-10-17,"2 wk flu hosp rate change","10","Delaware","category","increase",0
2022-10-17,"2 wk flu hosp rate change","11","District of Columbia","category","increase",0.00240854969957682
2022-10-17,"2 wk flu hosp rate change","12","Florida","category","increase",0.000136229867137683
2022-10-17,"2 wk flu hosp rate change","13","Georgia","category","increase",0.10287155479186
2022-10-17,"2 wk flu hosp rate change","15","Hawaii","category","increase",0.0321871074578058
2022-10-17,"2 wk flu hosp rate change","16","Idaho","category","increase",0.000332845398737458
2022-10-17,"2 wk flu hosp rate change","17","Illinois","category","increase",1.15116775323276e-05
2022-10-17,"2 wk flu hosp rate change","18","Indiana","category","increase",0.0882429200736232
2022-10-17,"2 wk flu hosp rate change","19","Iowa","category","increase",0.00569868884904889
2022-10-17,"2 wk flu hosp rate change","20","Kansas","category","increase",0.0138104315165826
2022-10-17,"2 wk flu hosp rate change","21","Kentucky","category","increase",0.0997595623962824
2022-10-17,"2 wk flu hosp rate change","22","Louisiana","category","increase",0.236838926467333
2022-10-17,"2 wk flu hosp rate change","23","Maine","category","increase",0
2022-10-17,"2 wk flu hosp rate change","24","Maryland","category","increase",0.000664845863590169
2022-10-17,"2 wk flu hosp rate change","25","Massachusetts","category","increase",0
2022-10-17,"2 wk flu hosp rate change","26","Michigan","category","increase",5.02106134447899e-11
2022-10-17,"2 wk flu hosp rate change","27","Minnesota","category","increase",2.22044604925031e-15
2022-10-17,"2 wk flu hosp rate change","28","Mississippi","category","increase",0.171965745911708
2022-10-17,"2 wk flu hosp rate change","29","Missouri","category","increase",0.00115013308614631
2022-10-17,"2 wk flu hosp rate change","30","Montana","category","increase",0
2022-10-17,"2 wk flu hosp rate change","31","Nebraska","category","increase",0.141388553970924
2022-10-17,"2 wk flu hosp rate change","32","Nevada","category","increase",0.105730920900052
2022-10-17,"2 wk flu hosp rate change","33","New Hampshire","category","increase",0
2022-10-17,"2 wk flu hosp rate change","34","New Jersey","category","increase",0.00356481979510004
