"forecast_date","target","location","location_name","type","type_id","value"
2023-03-13,"2 wk flu hosp rate change","01","Alabama","category","large_increase",4.71057400863728e-08
2023-03-13,"2 wk flu hosp rate change","02","Alaska","category","large_increase",0.000105671800970764
2023-03-13,"2 wk flu hosp rate change","04","Arizona","category","large_increase",0.00099470976247551
2023-03-13,"2 wk flu hosp rate change","05","Arkansas","category","large_increase",0.0498732542109085
2023-03-13,"2 wk flu hosp rate change","06","California","category","large_increase",0
2023-03-13,"2 wk flu hosp rate change","08","Colorado","category","large_increase",2.22044604925031e-15
2023-03-13,"2 wk flu hosp rate change","09","Connecticut","category","large_increase",0.00301435680297524
2023-03-13,"2 wk flu hosp rate change","10","Delaware","category","large_increase",0.00141698721992112
2023-03-13,"2 wk flu hosp rate change","11","District of Columbia","category","large_increase",6.90947506987172e-08
2023-03-13,"2 wk flu hosp rate change","12","Florida","category","large_increase",2.18621138858843e-07
2023-03-13,"2 wk flu hosp rate change","13","Georgia","category","large_increase",1.1972434155183e-10
2023-03-13,"2 wk flu hosp rate change","15","Hawaii","category","large_increase",3.97248432095765e-05
2023-03-13,"2 wk flu hosp rate change","16","Idaho","category","large_increase",0.000307493601101272
2023-03-13,"2 wk flu hosp rate change","17","Illinois","category","large_increase",0
2023-03-13,"2 wk flu hosp rate change","18","Indiana","category","large_increase",2.08572182309741e-05
2023-03-13,"2 wk flu hosp rate change","19","Iowa","category","large_increase",0.00024278859990734
2023-03-13,"2 wk flu hosp rate change","20","Kansas","category","large_increase",7.01723125819953e-05
2023-03-13,"2 wk flu hosp rate change","21","Kentucky","category","large_increase",3.00540984861097e-05
2023-03-13,"2 wk flu hosp rate change","22","Louisiana","category","large_increase",8.12159681274904e-05
2023-03-13,"2 wk flu hosp rate change","23","Maine","category","large_increase",1.02298947091128e-09
2023-03-13,"2 wk flu hosp rate change","24","Maryland","category","large_increase",5.03385366723563e-09
2023-03-13,"2 wk flu hosp rate change","25","Massachusetts","category","large_increase",1.10543091347282e-08
2023-03-13,"2 wk flu hosp rate change","26","Michigan","category","large_increase",2.24157690742466e-07
2023-03-13,"2 wk flu hosp rate change","27","Minnesota","category","large_increase",5.16302556263781e-11
2023-03-13,"2 wk flu hosp rate change","28","Mississippi","category","large_increase",0.0358128722700073
2023-03-13,"2 wk flu hosp rate change","29","Missouri","category","large_increase",0.00023137002893947
2023-03-13,"2 wk flu hosp rate change","30","Montana","category","large_increase",3.03310429375925e-05
2023-03-13,"2 wk flu hosp rate change","31","Nebraska","category","large_increase",0.0185956870315757
2023-03-13,"2 wk flu hosp rate change","32","Nevada","category","large_increase",1.21695597199434e-06
2023-03-13,"2 wk flu hosp rate change","33","New Hampshire","category","large_increase",0.00018763362282026
2023-03-13,"2 wk flu hosp rate change","34","New Jersey","category","large_increase",5.91471702726665e-08
2023-03-13,"2 wk flu hosp rate change","35","New Mexico","category","large_increase",0.0499964987186874
2023-03-13,"2 wk flu hosp rate change","36","New York","category","large_increase",1.38777878078145e-14
2023-03-13,"2 wk flu hosp rate change","37","North Carolina","category","large_increase",0
2023-03-13,"2 wk flu hosp rate change","38","North Dakota","category","large_increase",0.000913856731426965
2023-03-13,"2 wk flu hosp rate change","39","Ohio","category","large_increase",1.06955555523314e-11
2023-03-13,"2 wk flu hosp rate change","40","Oklahoma","category","large_increase",0.00278877528843768
2023-03-13,"2 wk flu hosp rate change","41","Oregon","category","large_increase",6.59472476627343e-14
2023-03-13,"2 wk flu hosp rate change","42","Pennsylvania","category","large_increase",1.01440753186299e-05
2023-03-13,"2 wk flu hosp rate change","72","Puerto Rico","category","large_increase",0.00427456405873505
2023-03-13,"2 wk flu hosp rate change","44","Rhode Island","category","large_increase",0
2023-03-13,"2 wk flu hosp rate change","45","South Carolina","category","large_increase",0.00011950801607008
2023-03-13,"2 wk flu hosp rate change","46","South Dakota","category","large_increase",7.67905305448791e-05
2023-03-13,"2 wk flu hosp rate change","47","Tennessee","category","large_increase",3.39093740642227e-06
2023-03-13,"2 wk flu hosp rate change","48","Texas","category","large_increase",0
2023-03-13,"2 wk flu hosp rate change","US","US","category","large_increase",0
2023-03-13,"2 wk flu hosp rate change","49","Utah","category","large_increase",4.66529948894845e-07
2023-03-13,"2 wk flu hosp rate change","50","Vermont","category","large_increase",1.65361452676427e-05
2023-03-13,"2 wk flu hosp rate change","78","Virgin Islands","category","large_increase",0
2023-03-13,"2 wk flu hosp rate change","51","Virginia","category","large_increase",2.80289155197844e-05
2023-03-13,"2 wk flu hosp rate change","53","Washington","category","large_increase",0.00016426282907267
2023-03-13,"2 wk flu hosp rate change","54","West Virginia","category","large_increase",0.000312373500189089
2023-03-13,"2 wk flu hosp rate change","55","Wisconsin","category","large_increase",2.18074907953891e-06
2023-03-13,"2 wk flu hosp rate change","56","Wyoming","category","large_increase",5.03531718543115e-08
2023-03-13,"2 wk flu hosp rate change","01","Alabama","category","increase",0.0040849341569138
2023-03-13,"2 wk flu hosp rate change","02","Alaska","category","increase",0.0370337355086005
2023-03-13,"2 wk flu hosp rate change","04","Arizona","category","increase",0.0860424601795329
2023-03-13,"2 wk flu hosp rate change","05","Arkansas","category","increase",0.150280500732396
2023-03-13,"2 wk flu hosp rate change","06","California","category","increase",0
2023-03-13,"2 wk flu hosp rate change","08","Colorado","category","increase",0.000215187415394169
2023-03-13,"2 wk flu hosp rate change","09","Connecticut","category","increase",0.103653875053187
2023-03-13,"2 wk flu hosp rate change","10","Delaware","category","increase",0.042106502176955
2023-03-13,"2 wk flu hosp rate change","11","District of Columbia","category","increase",0.00182837282457182
2023-03-13,"2 wk flu hosp rate change","12","Florida","category","increase",0.0142899526000035
2023-03-13,"2 wk flu hosp rate change","13","Georgia","category","increase",0.000590304400412855
2023-03-13,"2 wk flu hosp rate change","15","Hawaii","category","increase",0.0490503494306371
2023-03-13,"2 wk flu hosp rate change","16","Idaho","category","increase",0.0509030248223065
