"forecast_date","target","location","location_name","type","type_id","value"
2022-11-07,"2 wk flu hosp rate change","01","Alabama","category","large_increase",0.528672927481947
2022-11-07,"2 wk flu hosp rate change","02","Alaska","category","large_increase",0.0879717552552333
2022-11-07,"2 wk flu hosp rate change","04","Arizona","category","large_increase",0.0564922862451032
2022-11-07,"2 wk flu hosp rate change","05","Arkansas","category","large_increase",0.336265770502839
2022-11-07,"2 wk flu hosp rate change","06","California","category","large_increase",0.000536247668940115
2022-11-07,"2 wk flu hosp rate change","08","Colorado","category","large_increase",0.000319729283000614
2022-11-07,"2 wk flu hosp rate change","09","Connecticut","category","large_increase",0.160606213126969
2022-11-07,"2 wk flu hosp rate change","10","Delaware","category","large_increase",0.00775870274468715
2022-11-07,"2 wk flu hosp rate change","11","District of Columbia","category","large_increase",0.259682294921458
2022-11-07,"2 wk flu hosp rate change","12","Florida","category","large_increase",0.00495209258428264
2022-11-07,"2 wk flu hosp rate change","13","Georgia","category","large_increase",0.0757639663249675
2022-11-07,"2 wk flu hosp rate change","15","Hawaii","category","large_increase",0.0067495700566681
2022-11-07,"2 wk flu hosp rate change","16","Idaho","category","large_increase",0.071736143875676
2022-11-07,"2 wk flu hosp rate change","17","Illinois","category","large_increase",0.0116185098746414
2022-11-07,"2 wk flu hosp rate change","18","Indiana","category","large_increase",0.134216764407666
2022-11-07,"2 wk flu hosp rate change","19","Iowa","category","large_increase",2.1884086575108e-06
2022-11-07,"2 wk flu hosp rate change","20","Kansas","category","large_increase",0.106651020606294
2022-11-07,"2 wk flu hosp rate change","21","Kentucky","category","large_increase",0.309742671432661
2022-11-07,"2 wk flu hosp rate change","22","Louisiana","category","large_increase",0.275402078279138
2022-11-07,"2 wk flu hosp rate change","23","Maine","category","large_increase",1.05222619739553e-05
2022-11-07,"2 wk flu hosp rate change","24","Maryland","category","large_increase",0.162684893687476
2022-11-07,"2 wk flu hosp rate change","25","Massachusetts","category","large_increase",0.00013098421949187
2022-11-07,"2 wk flu hosp rate change","26","Michigan","category","large_increase",0.000219392073369407
2022-11-07,"2 wk flu hosp rate change","27","Minnesota","category","large_increase",0.19082180325022
2022-11-07,"2 wk flu hosp rate change","28","Mississippi","category","large_increase",0.40938296091133
2022-11-07,"2 wk flu hosp rate change","29","Missouri","category","large_increase",0.0196262054091972
2022-11-07,"2 wk flu hosp rate change","30","Montana","category","large_increase",0.000771485096484725
2022-11-07,"2 wk flu hosp rate change","31","Nebraska","category","large_increase",0.142385199050001
2022-11-07,"2 wk flu hosp rate change","32","Nevada","category","large_increase",0.0850562630568933
2022-11-07,"2 wk flu hosp rate change","33","New Hampshire","category","large_increase",5.43709481894972e-05
2022-11-07,"2 wk flu hosp rate change","34","New Jersey","category","large_increase",0.0836179601232202
2022-11-07,"2 wk flu hosp rate change","35","New Mexico","category","large_increase",0.386738133365013
2022-11-07,"2 wk flu hosp rate change","36","New York","category","large_increase",1.92341671436669e-05
2022-11-07,"2 wk flu hosp rate change","37","North Carolina","category","large_increase",0.156299889320663
2022-11-07,"2 wk flu hosp rate change","38","North Dakota","category","large_increase",0.00029997200463483
2022-11-07,"2 wk flu hosp rate change","39","Ohio","category","large_increase",0.0904560254567676
2022-11-07,"2 wk flu hosp rate change","40","Oklahoma","category","large_increase",0.000686232888788219
2022-11-07,"2 wk flu hosp rate change","41","Oregon","category","large_increase",0.0499922603199542
2022-11-07,"2 wk flu hosp rate change","42","Pennsylvania","category","large_increase",0.0267975015700976
2022-11-07,"2 wk flu hosp rate change","72","Puerto Rico","category","large_increase",0.326283212183835
2022-11-07,"2 wk flu hosp rate change","44","Rhode Island","category","large_increase",1.33620015052571e-09
2022-11-07,"2 wk flu hosp rate change","45","South Carolina","category","large_increase",0.411852301457878
