"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.010",9,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.010",7,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.010",4,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.010",3,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.025",11,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.025",9,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.025",7,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.025",6,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.050",13,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.050",12,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.050",9,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.050",8,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.100",16,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.100",14,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.100",13,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.100",12,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.150",17,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.150",16,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.150",15,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.150",15,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.200",18,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.200",18,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.200",18,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.200",17,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.250",19,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.250",19,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.250",20,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.250",19,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.300",21,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.300",21,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.300",21,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.300",21,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.350",22,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.350",22.6500000000001,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.350",23,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.350",23,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.400",23,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.400",24,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.400",24,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.400",24,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.450",24,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.450",25,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.450",26,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.450",26,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.500",25,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.500",27,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.500",27,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.500",28,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.550",26,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.550",28,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.550",29,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.550",30,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.600",27,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.600",30,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.600",31,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.600",32,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.650",29,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.650",31,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.650",32,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.650",34,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.700",30,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.700",33,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.700",34,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.700",36,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.750",32,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.750",35,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.750",36,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.750",39,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.800",33,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.800",38,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.800",39,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.800",42,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.850",35,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.850",40,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-21,2022-12-10,"0.850",43,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-21,2022-12-17,"0.850",46,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-21,2022-11-26,"0.900",38,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-21,2022-12-03,"0.900",45,"quantile"
