"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2023-03-27,2023-04-01,"0.010",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-03-27,2023-04-08,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-03-27,2023-04-15,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-03-27,2023-04-22,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-03-27,2023-04-01,"0.025",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-03-27,2023-04-08,"0.025",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-03-27,2023-04-15,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-03-27,2023-04-22,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-03-27,2023-04-01,"0.050",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-03-27,2023-04-08,"0.050",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-03-27,2023-04-15,"0.050",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-03-27,2023-04-22,"0.050",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-03-27,2023-04-01,"0.100",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-03-27,2023-04-08,"0.100",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-03-27,2023-04-15,"0.100",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-03-27,2023-04-22,"0.100",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-03-27,2023-04-01,"0.150",0.350000000000001,"quantile"
"2 wk ahead inc flu hosp","02",2023-03-27,2023-04-08,"0.150",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-03-27,2023-04-15,"0.150",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-03-27,2023-04-22,"0.150",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-03-27,2023-04-01,"0.200",1,"quantile"
"2 wk ahead inc flu hosp","02",2023-03-27,2023-04-08,"0.200",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-03-27,2023-04-15,"0.200",0.800000000000001,"quantile"
"4 wk ahead inc flu hosp","02",2023-03-27,2023-04-22,"0.200",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-03-27,2023-04-01,"0.250",2.25,"quantile"
"2 wk ahead inc flu hosp","02",2023-03-27,2023-04-08,"0.250",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-03-27,2023-04-15,"0.250",1.25,"quantile"
"4 wk ahead inc flu hosp","02",2023-03-27,2023-04-22,"0.250",0.25,"quantile"
"1 wk ahead inc flu hosp","02",2023-03-27,2023-04-01,"0.300",3.7,"quantile"
"2 wk ahead inc flu hosp","02",2023-03-27,2023-04-08,"0.300",0.699999999999999,"quantile"
"3 wk ahead inc flu hosp","02",2023-03-27,2023-04-15,"0.300",3.4,"quantile"
"4 wk ahead inc flu hosp","02",2023-03-27,2023-04-22,"0.300",1.7,"quantile"
"1 wk ahead inc flu hosp","02",2023-03-27,2023-04-01,"0.350",4.15,"quantile"
"2 wk ahead inc flu hosp","02",2023-03-27,2023-04-08,"0.350",2,"quantile"
"3 wk ahead inc flu hosp","02",2023-03-27,2023-04-15,"0.350",4,"quantile"
"4 wk ahead inc flu hosp","02",2023-03-27,2023-04-22,"0.350",2.75,"quantile"
"1 wk ahead inc flu hosp","02",2023-03-27,2023-04-01,"0.400",8.60000000000001,"quantile"
"2 wk ahead inc flu hosp","02",2023-03-27,2023-04-08,"0.400",5.00000000000001,"quantile"
"3 wk ahead inc flu hosp","02",2023-03-27,2023-04-15,"0.400",4.6,"quantile"
