"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.010",1,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.010",1,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.010",1,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.010",1,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.025",2,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.025",2,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.025",2,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.025",1,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.050",3,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.050",3,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.050",3,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.050",2,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.100",4,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.100",4,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.100",4,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.100",4,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.150",5,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.150",5,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.150",6,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.150",5.85000000000002,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.200",5,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.200",6,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.200",7,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.200",7,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.250",6,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.250",7,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.250",8,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.250",9,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.300",7,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.300",8,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.300",9,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.300",10,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.350",7,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.350",8,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.350",10,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.350",11,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.400",8,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.400",9,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.400",11,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.400",12,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.450",8,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.450",10,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.450",12,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.450",14,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.500",9,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.500",11,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.500",13,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.500",16,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.550",10,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.550",12,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.550",15,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.550",17,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.600",10,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.600",13,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.600",16,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.600",19,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.650",11,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.650",14,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.650",18,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.650",21,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.700",12,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.700",16,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.700",20,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.700",25,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.750",13,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.750",17,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.750",22,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.750",28,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.800",14,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.800",19,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.800",25,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.800",32,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.850",15,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.850",21,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.850",30,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.850",37,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.900",17,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.900",25,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.900",36,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.900",49,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.950",20,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.950",32,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.950",48,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.950",70,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.975",23,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.975",37,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.975",62,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.975",95.0249999999999,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-31,2022-11-05,"0.990",27.01,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-31,2022-11-12,"0.990",44.02,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-31,2022-11-19,"0.990",84,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-31,2022-11-26,"0.990",127.09,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-31,2022-11-05,"0.010",250.99,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-31,2022-11-12,"0.010",302.98,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-31,2022-11-19,"0.010",323.95,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-31,2022-11-26,"0.010",321.98,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-31,2022-11-05,"0.025",267.975,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-31,2022-11-12,"0.025",333,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-31,2022-11-19,"0.025",353,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-31,2022-11-26,"0.025",355.975,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-31,2022-11-05,"0.050",285,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-31,2022-11-12,"0.050",357,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-31,2022-11-19,"0.050",383,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-31,2022-11-26,"0.050",390.95,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-31,2022-11-05,"0.100",306,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-31,2022-11-12,"0.100",386,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-31,2022-11-19,"0.100",414,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-31,2022-11-26,"0.100",434,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-31,2022-11-05,"0.150",319,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-31,2022-11-12,"0.150",406,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-31,2022-11-19,"0.150",451,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-31,2022-11-26,"0.150",463.85,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-31,2022-11-05,"0.200",334,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-31,2022-11-12,"0.200",429,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-31,2022-11-19,"0.200",479,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-31,2022-11-26,"0.200",492,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-31,2022-11-05,"0.250",347,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-31,2022-11-12,"0.250",452,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-31,2022-11-19,"0.250",509,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-31,2022-11-26,"0.250",521,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-31,2022-11-05,"0.300",358,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-31,2022-11-12,"0.300",469,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-31,2022-11-19,"0.300",534,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-31,2022-11-26,"0.300",551,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-31,2022-11-05,"0.350",368,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-31,2022-11-12,"0.350",488,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-31,2022-11-19,"0.350",558,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-31,2022-11-26,"0.350",592,"quantile"
