"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2023-01-30,2023-02-04,"0.010",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-30,2023-02-11,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-30,2023-02-18,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-30,2023-02-25,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-30,2023-02-04,"0.025",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-30,2023-02-11,"0.025",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-30,2023-02-18,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-30,2023-02-25,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-30,2023-02-04,"0.050",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-30,2023-02-11,"0.050",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-30,2023-02-18,"0.050",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-30,2023-02-25,"0.050",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-30,2023-02-04,"0.100",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-30,2023-02-11,"0.100",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-30,2023-02-18,"0.100",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-30,2023-02-25,"0.100",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-30,2023-02-04,"0.150",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-30,2023-02-11,"0.150",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-30,2023-02-18,"0.150",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-30,2023-02-25,"0.150",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-30,2023-02-04,"0.200",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-30,2023-02-11,"0.200",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-30,2023-02-18,"0.200",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-30,2023-02-25,"0.200",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-30,2023-02-04,"0.250",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-30,2023-02-11,"0.250",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-30,2023-02-18,"0.250",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-30,2023-02-25,"0.250",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-30,2023-02-04,"0.300",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-30,2023-02-11,"0.300",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-30,2023-02-18,"0.300",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-30,2023-02-25,"0.300",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-30,2023-02-04,"0.350",0,"quantile"
