"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2022-11-28,2022-12-03,"0.010",40,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-28,2022-12-10,"0.010",44,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-28,2022-12-17,"0.010",43.99,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-28,2022-12-24,"0.010",45,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-28,2022-12-03,"0.025",43,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-28,2022-12-10,"0.025",48,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-28,2022-12-17,"0.025",49,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-28,2022-12-24,"0.025",49,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-28,2022-12-03,"0.050",46,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-28,2022-12-10,"0.050",52,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-28,2022-12-17,"0.050",53,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-28,2022-12-24,"0.050",53.95,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-28,2022-12-03,"0.100",50,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-28,2022-12-10,"0.100",57,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-28,2022-12-17,"0.100",58,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-28,2022-12-24,"0.100",60,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-28,2022-12-03,"0.150",53,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-28,2022-12-10,"0.150",61,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-28,2022-12-17,"0.150",63,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-28,2022-12-24,"0.150",64,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-28,2022-12-03,"0.200",56,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-28,2022-12-10,"0.200",65,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-28,2022-12-17,"0.200",67.8,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-28,2022-12-24,"0.200",68,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-28,2022-12-03,"0.250",58,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-28,2022-12-10,"0.250",68,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-28,2022-12-17,"0.250",71,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-28,2022-12-24,"0.250",72,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-28,2022-12-03,"0.300",60.7,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-28,2022-12-10,"0.300",71,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-28,2022-12-17,"0.300",74,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-28,2022-12-24,"0.300",77,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-28,2022-12-03,"0.350",63,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-28,2022-12-10,"0.350",75,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-28,2022-12-17,"0.350",78,"quantile"
