"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.010",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.025",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.025",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.050",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.050",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.050",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.050",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.100",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.100",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.100",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.100",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.150",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.150",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.150",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.150",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.200",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.200",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.200",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.200",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.250",0.25,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.250",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.250",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.250",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.300",1,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.300",0.699999999999999,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.300",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.300",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.350",1,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.350",2,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.350",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.350",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.400",1.6,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.400",2.6,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.400",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.400",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.450",2,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.450",5,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.450",1.05,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.450",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.500",2,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.500",5,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.500",3,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.500",1,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.550",2,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.550",5.95,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.550",6.85000000000001,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.550",3.90000000000001,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.600",3,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.600",6.4,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.600",7.4,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.600",13,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.650",4.70000000000001,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.650",8.70000000000001,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.650",8.85,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.650",16.4,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.700",5,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.700",10.3,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.700",12,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.700",17.6,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.750",5.75,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.750",11,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.750",22.5,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.750",21.25,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.800",8.2,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.800",12.4,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.800",27.4,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.800",34,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.850",10.3,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.850",16.6,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.850",29,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.850",39.95,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.900",14.1,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.900",20.7,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.900",36.3000000000001,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.900",46,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.950",19.4,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.950",28.65,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.950",49.1,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.950",47.1,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.975",24.375,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.975",32.2,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-17,2023-05-06,"0.975",50.275,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-17,2023-05-13,"0.975",59.8249999999999,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-17,2023-04-22,"0.990",26.55,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-17,2023-04-29,"0.990",35.68,"quantile"
