"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.010",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.025",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.025",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.050",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.050",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.050",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.050",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.100",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.100",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.100",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.100",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.150",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.150",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.150",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.150",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.200",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.200",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.200",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.200",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.250",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.250",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.250",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.250",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.300",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.300",0.699999999999999,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.300",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.300",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.350",1,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.350",1.15,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.350",0.15,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.350",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.400",1,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.400",3.2,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.400",1,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.400",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.450",2.05,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.450",4.05,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.450",3.05,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.450",1,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.500",3,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.500",6.5,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.500",4.5,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.500",2,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.550",3.95,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.550",8,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.550",5.95,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.550",4.90000000000001,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.600",5.4,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.600",14.8,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.600",8.40000000000001,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.600",12.2,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.650",6.85,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.650",24.55,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.650",12.85,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.650",25.95,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.700",11.8,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.700",26,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.700",26.8,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.700",29,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.750",16.75,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.750",27.5,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.750",34,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.750",32.75,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.800",17.4,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.800",30.8,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.800",42,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.800",37.4,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.850",22.25,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.850",35.3,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.850",47.3,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.850",51.65,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.900",28.2,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.900",37,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.900",49.1,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.900",52.6,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.950",32.75,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.950",39.75,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.950",54.4,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.950",59.1,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.975",36.375,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.975",45.3,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.975",61.025,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.975",61.925,"quantile"
"1 wk ahead inc flu hosp","02",2023-05-15,2023-05-20,"0.990",38.55,"quantile"
"2 wk ahead inc flu hosp","02",2023-05-15,2023-05-27,"0.990",50.52,"quantile"
"3 wk ahead inc flu hosp","02",2023-05-15,2023-06-03,"0.990",65.81,"quantile"
"4 wk ahead inc flu hosp","02",2023-05-15,2023-06-10,"0.990",64.97,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.010",1.87,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.010",1.29,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-15,2023-06-10,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.025",3.175,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.025",1.725,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-15,2023-06-10,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.050",4.45,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.050",2.45,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.050",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-15,2023-06-10,"0.050",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.100",5.9,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.100",3,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.100",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-15,2023-06-10,"0.100",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.150",10.45,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.150",5.05,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.150",1.35,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-15,2023-06-10,"0.150",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.200",15.8,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.200",7.8,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.200",2.8,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-15,2023-06-10,"0.200",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.250",17.25,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.250",11.5,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.250",5.5,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-15,2023-06-10,"0.250",1.25,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.300",18.7,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.300",15.1,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.300",16.3,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-15,2023-06-10,"0.300",2.7,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.350",21,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.350",18.35,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.350",21.3,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-15,2023-06-10,"0.350",3.15,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.400",24.6,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.400",27.8,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.400",28.4,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-15,2023-06-10,"0.400",8.80000000000001,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.450",28.25,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.450",31.05,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.450",37.15,"quantile"
"4 wk ahead inc flu hosp","01",2023-05-15,2023-06-10,"0.450",18.1,"quantile"
"1 wk ahead inc flu hosp","01",2023-05-15,2023-05-20,"0.500",33,"quantile"
"2 wk ahead inc flu hosp","01",2023-05-15,2023-05-27,"0.500",36.5,"quantile"
"3 wk ahead inc flu hosp","01",2023-05-15,2023-06-03,"0.500",40,"quantile"
