"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.010",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.025",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.025",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.050",1,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.050",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.050",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.050",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.100",1,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.100",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.100",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.100",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.150",2,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.150",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.150",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.150",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.200",2,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.200",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.200",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.200",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.250",2,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.250",1,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.250",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.250",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.300",3,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.300",1,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.300",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.300",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.350",3,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.350",1,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.350",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.350",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.400",3,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.400",1,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.400",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.400",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.450",4,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.450",1,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.450",1,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.450",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.500",4,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.500",2,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.500",1,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.500",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.550",5,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.550",2,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.550",1,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.550",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.600",5,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.600",2,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.600",1,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.600",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.650",5,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.650",2,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.650",1,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.650",1,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.700",6,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.700",3,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.700",1,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.700",1,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.750",6,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.750",3,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.750",2,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.750",1,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.800",7,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.800",4,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.800",2,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.800",1,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.850",8,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.850",4,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.850",3,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.850",2,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.900",8,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.900",5,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.900",3,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.900",2,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.950",10,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.950",7,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.950",5,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.950",3,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.975",12,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.975",8,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.975",6,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.975",5,"quantile"
"1 wk ahead inc flu hosp","02",2023-01-16,2023-01-21,"0.990",14.01,"quantile"
"2 wk ahead inc flu hosp","02",2023-01-16,2023-01-28,"0.990",11,"quantile"
"3 wk ahead inc flu hosp","02",2023-01-16,2023-02-04,"0.990",7.00999999999999,"quantile"
"4 wk ahead inc flu hosp","02",2023-01-16,2023-02-11,"0.990",7,"quantile"
"1 wk ahead inc flu hosp","01",2023-01-16,2023-01-21,"0.010",61,"quantile"
"2 wk ahead inc flu hosp","01",2023-01-16,2023-01-28,"0.010",49,"quantile"
"3 wk ahead inc flu hosp","01",2023-01-16,2023-02-04,"0.010",37.99,"quantile"
"4 wk ahead inc flu hosp","01",2023-01-16,2023-02-11,"0.010",29.99,"quantile"
"1 wk ahead inc flu hosp","01",2023-01-16,2023-01-21,"0.025",67,"quantile"
"2 wk ahead inc flu hosp","01",2023-01-16,2023-01-28,"0.025",54,"quantile"
"3 wk ahead inc flu hosp","01",2023-01-16,2023-02-04,"0.025",43,"quantile"
"4 wk ahead inc flu hosp","01",2023-01-16,2023-02-11,"0.025",34,"quantile"
"1 wk ahead inc flu hosp","01",2023-01-16,2023-01-21,"0.050",72,"quantile"
"2 wk ahead inc flu hosp","01",2023-01-16,2023-01-28,"0.050",58,"quantile"
"3 wk ahead inc flu hosp","01",2023-01-16,2023-02-04,"0.050",48,"quantile"
"4 wk ahead inc flu hosp","01",2023-01-16,2023-02-11,"0.050",38,"quantile"
