"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.010",5,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.010",4,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.010",4,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-07,2022-12-03,"0.010",2,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.025",7,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.025",6,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.025",5,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-07,2022-12-03,"0.025",5,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.050",8,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.050",8,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.050",8,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-07,2022-12-03,"0.050",7,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.100",10,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.100",11,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.100",11.9,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-07,2022-12-03,"0.100",11.9,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.150",12,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.150",14,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.150",14,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-07,2022-12-03,"0.150",15,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.200",13,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.200",16,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.200",17,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-07,2022-12-03,"0.200",19,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.250",14,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.250",18,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.250",20,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-07,2022-12-03,"0.250",22,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.300",16,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.300",20,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.300",22,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-07,2022-12-03,"0.300",25,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.350",17,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.350",22,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.350",25,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-07,2022-12-03,"0.350",27,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.400",18,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.400",23,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.400",28,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-07,2022-12-03,"0.400",31,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.450",20,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.450",26,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.450",31,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-07,2022-12-03,"0.450",34,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-07,2022-11-12,"0.500",21,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-07,2022-11-19,"0.500",28,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-07,2022-11-26,"0.500",34,"quantile"
