"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.010",0,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.025",1,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.025",1,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.050",1,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.050",1,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.050",1,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.050",1,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.100",2,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.100",2,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.100",2,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.100",1,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.150",3,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.150",3,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.150",2,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.150",2,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.200",3,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.200",3,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.200",3,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.200",3,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.250",4,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.250",4,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.250",4,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.250",4,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.300",4,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.300",5,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.300",4,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.300",5,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.350",5,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.350",5,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.350",5,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.350",6,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.400",5,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.400",6,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.400",6,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.400",7,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.450",6,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.450",7,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.450",7,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.450",8,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.500",6,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.500",7,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.500",8,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.500",9,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.550",7,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.550",8,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.550",9,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.550",10,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.600",7,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.600",9,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.600",10,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.600",12,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.650",8,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.650",9,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.650",12,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.650",14,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.700",8,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.700",10,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.700",14,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.700",16,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.750",9,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.750",12,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.750",15,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.750",19,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.800",10,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.800",13,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.800",18,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.800",23,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.850",11,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.850",15,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.850",21,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.850",30,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.900",12,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.900",18,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.900",27.1000000000001,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.900",36,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.950",15,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.950",25,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.950",38,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.950",55,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.975",18,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.975",31,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.975",52,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.975",80.0749999999996,"quantile"
"1 wk ahead inc flu hosp","02",2022-10-24,2022-10-29,"0.990",22,"quantile"
"2 wk ahead inc flu hosp","02",2022-10-24,2022-11-05,"0.990",40.01,"quantile"
"3 wk ahead inc flu hosp","02",2022-10-24,2022-11-12,"0.990",75.05,"quantile"
"4 wk ahead inc flu hosp","02",2022-10-24,2022-11-19,"0.990",133.07,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-24,2022-10-29,"0.010",80.99,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-24,2022-11-05,"0.010",99,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-24,2022-11-12,"0.010",100,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-24,2022-11-19,"0.010",100,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-24,2022-10-29,"0.025",90,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-24,2022-11-05,"0.025",105.975,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-24,2022-11-12,"0.025",107,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-24,2022-11-19,"0.025",105,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-24,2022-10-29,"0.050",95,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-24,2022-11-05,"0.050",112,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-24,2022-11-12,"0.050",112,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-24,2022-11-19,"0.050",111.95,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-24,2022-10-29,"0.100",103,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-24,2022-11-05,"0.100",119,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-24,2022-11-12,"0.100",120,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-24,2022-11-19,"0.100",120,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-24,2022-10-29,"0.150",108.85,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-24,2022-11-05,"0.150",124,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-24,2022-11-12,"0.150",126,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-24,2022-11-19,"0.150",127,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-24,2022-10-29,"0.200",112,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-24,2022-11-05,"0.200",129,"quantile"
"3 wk ahead inc flu hosp","01",2022-10-24,2022-11-12,"0.200",131,"quantile"
"4 wk ahead inc flu hosp","01",2022-10-24,2022-11-19,"0.200",132,"quantile"
"1 wk ahead inc flu hosp","01",2022-10-24,2022-10-29,"0.250",116,"quantile"
"2 wk ahead inc flu hosp","01",2022-10-24,2022-11-05,"0.250",133,"quantile"
