"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.010",41,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.010",43.99,"quantile"
"3 wk ahead inc flu hosp","02",2022-12-12,2022-12-31,"0.010",46,"quantile"
"4 wk ahead inc flu hosp","02",2022-12-12,2023-01-07,"0.010",43.99,"quantile"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.025",45,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.025",49,"quantile"
"3 wk ahead inc flu hosp","02",2022-12-12,2022-12-31,"0.025",50,"quantile"
"4 wk ahead inc flu hosp","02",2022-12-12,2023-01-07,"0.025",50.975,"quantile"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.050",49,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.050",54,"quantile"
"3 wk ahead inc flu hosp","02",2022-12-12,2022-12-31,"0.050",55.95,"quantile"
"4 wk ahead inc flu hosp","02",2022-12-12,2023-01-07,"0.050",54,"quantile"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.100",53,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.100",59,"quantile"
"3 wk ahead inc flu hosp","02",2022-12-12,2022-12-31,"0.100",60,"quantile"
"4 wk ahead inc flu hosp","02",2022-12-12,2023-01-07,"0.100",60,"quantile"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.150",55,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.150",63,"quantile"
"3 wk ahead inc flu hosp","02",2022-12-12,2022-12-31,"0.150",63,"quantile"
"4 wk ahead inc flu hosp","02",2022-12-12,2023-01-07,"0.150",64,"quantile"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.200",58,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.200",66,"quantile"
"3 wk ahead inc flu hosp","02",2022-12-12,2022-12-31,"0.200",66,"quantile"
"4 wk ahead inc flu hosp","02",2022-12-12,2023-01-07,"0.200",67,"quantile"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.250",60,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.250",68,"quantile"
"3 wk ahead inc flu hosp","02",2022-12-12,2022-12-31,"0.250",69,"quantile"
"4 wk ahead inc flu hosp","02",2022-12-12,2023-01-07,"0.250",70,"quantile"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.300",62,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.300",70,"quantile"
"3 wk ahead inc flu hosp","02",2022-12-12,2022-12-31,"0.300",71,"quantile"
"4 wk ahead inc flu hosp","02",2022-12-12,2023-01-07,"0.300",72,"quantile"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.350",64,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.350",72,"quantile"
"3 wk ahead inc flu hosp","02",2022-12-12,2022-12-31,"0.350",73,"quantile"
"4 wk ahead inc flu hosp","02",2022-12-12,2023-01-07,"0.350",74,"quantile"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.400",65,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.400",73,"quantile"
"3 wk ahead inc flu hosp","02",2022-12-12,2022-12-31,"0.400",75,"quantile"
"4 wk ahead inc flu hosp","02",2022-12-12,2023-01-07,"0.400",76,"quantile"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.450",67,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.450",76,"quantile"
"3 wk ahead inc flu hosp","02",2022-12-12,2022-12-31,"0.450",77,"quantile"
"4 wk ahead inc flu hosp","02",2022-12-12,2023-01-07,"0.450",78,"quantile"
"1 wk ahead inc flu hosp","02",2022-12-12,2022-12-17,"0.500",69,"quantile"
"2 wk ahead inc flu hosp","02",2022-12-12,2022-12-24,"0.500",77,"quantile"
