"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2022-11-14,2022-11-19,"0.010",7,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-14,2022-11-26,"0.010",7,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-14,2022-12-03,"0.010",7,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-14,2022-12-10,"0.010",6,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-14,2022-11-19,"0.025",8,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-14,2022-11-26,"0.025",9,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-14,2022-12-03,"0.025",8,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-14,2022-12-10,"0.025",8,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-14,2022-11-19,"0.050",9,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-14,2022-11-26,"0.050",10,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-14,2022-12-03,"0.050",10,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-14,2022-12-10,"0.050",11,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-14,2022-11-19,"0.100",11,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-14,2022-11-26,"0.100",12,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-14,2022-12-03,"0.100",13,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-14,2022-12-10,"0.100",14,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-14,2022-11-19,"0.150",13,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-14,2022-11-26,"0.150",14,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-14,2022-12-03,"0.150",15,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-14,2022-12-10,"0.150",16,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-14,2022-11-19,"0.200",14,"quantile"
"2 wk ahead inc flu hosp","02",2022-11-14,2022-11-26,"0.200",16,"quantile"
"3 wk ahead inc flu hosp","02",2022-11-14,2022-12-03,"0.200",16.8,"quantile"
"4 wk ahead inc flu hosp","02",2022-11-14,2022-12-10,"0.200",18,"quantile"
"1 wk ahead inc flu hosp","02",2022-11-14,2022-11-19,"0.250",15,"quantile"
