"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.010",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.025",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.025",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.050",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.050",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.050",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.050",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.100",0,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.100",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.100",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.100",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.150",0.350000000000001,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.150",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.150",0,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.150",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.200",1,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.200",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.200",0.800000000000001,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.200",0,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.250",2.25,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.250",0,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.250",1.25,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.250",0.25,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.300",3.7,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.300",0.699999999999999,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.300",3.4,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.300",1.7,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.350",4.15,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.350",2,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.350",4,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.350",2.75,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.400",8.60000000000001,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.400",5.00000000000001,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.400",4.6,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.400",7,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.450",12.15,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.450",10.05,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.450",7.05,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.450",17,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.500",15,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.500",11.5,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.500",8.5,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.500",18,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.550",15.95,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.550",12.95,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.550",9,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.550",20.9,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.600",17.4,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.600",13.4,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.600",16.4,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.600",25.4,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.650",19.7,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.650",15.7,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.650",19.55,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.650",29.85,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.700",21,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.700",18,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.700",23.6,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.700",30.9,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.750",21,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.750",20.25,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.750",28.75,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.750",33,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.800",22.2,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.800",25,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.800",33,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.800",34,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.850",23.65,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.850",36.15,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.850",42.2,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.850",38.55,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.900",24.6,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.900",43.2,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.900",46.5,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.900",50.4,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.950",30,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.950",47.2,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.950",52.1,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.950",57.85,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.975",33.85,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.975",52.025,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.975",53.275,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.975",61.825,"quantile"
"1 wk ahead inc flu hosp","02",2023-04-10,2023-04-15,"0.990",39.94,"quantile"
"2 wk ahead inc flu hosp","02",2023-04-10,2023-04-22,"0.990",56.81,"quantile"
"3 wk ahead inc flu hosp","02",2023-04-10,2023-04-29,"0.990",53.71,"quantile"
"4 wk ahead inc flu hosp","02",2023-04-10,2023-05-06,"0.990",63.13,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.010",0,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.025",0,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.025",0,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.025",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.025",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.050",0.45,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.050",0,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.050",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.050",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.100",1.9,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.100",0,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.100",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.100",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.150",3.35,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.150",1,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.150",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.150",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.200",5.6,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.200",1.8,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.200",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.200",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.250",8,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.250",4.5,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.250",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.250",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.300",11.7,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.300",7.4,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.300",0,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.300",0,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.350",13.3,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.350",9.45,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.350",1.75,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.350",0.15,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.400",16.2,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.400",12,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.400",11.4,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.400",2.2,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.450",17.15,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.450",20.5,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.450",16.15,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.450",3.2,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.500",22.5,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.500",30.5,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.500",21.5,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.500",19.5,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.550",29.75,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.550",36.7,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.550",65.8000000000001,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.550",32.95,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.600",30.8,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.600",43.4,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.600",69.6,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.600",43.4,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.650",36.25,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.650",54.25,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.650",74.55,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.650",74.6500000000001,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.700",38,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.700",69.5,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.700",80.1,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.700",84.3,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.750",39.5,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.750",79,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.750",85.75,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.750",118.75,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.800",46.6,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.800",85,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.800",91.4,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.800",137.4,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.850",51.6,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.850",90.3,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.850",101.65,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.850",162.25,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.900",58.9000000000001,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.900",91.2,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.900",133.5,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.900",166.5,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.950",87.5499999999999,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.950",96.3,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.950",156.9,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.950",200.55,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.975",98.375,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.975",116.875,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.975",181.775,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.975",210.55,"quantile"
"1 wk ahead inc flu hosp","01",2023-04-10,2023-04-15,"0.990",100.55,"quantile"
"2 wk ahead inc flu hosp","01",2023-04-10,2023-04-22,"0.990",145.15,"quantile"
"3 wk ahead inc flu hosp","01",2023-04-10,2023-04-29,"0.990",208.31,"quantile"
"4 wk ahead inc flu hosp","01",2023-04-10,2023-05-06,"0.990",211.42,"quantile"
"1 wk ahead inc flu hosp","05",2023-04-10,2023-04-15,"0.010",0,"quantile"
"2 wk ahead inc flu hosp","05",2023-04-10,2023-04-22,"0.010",0,"quantile"
"3 wk ahead inc flu hosp","05",2023-04-10,2023-04-29,"0.010",0,"quantile"
"4 wk ahead inc flu hosp","05",2023-04-10,2023-05-06,"0.010",0,"quantile"
"1 wk ahead inc flu hosp","05",2023-04-10,2023-04-15,"0.025",0,"quantile"
