"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.01,2.873459052620915
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.025,4.864903221655088
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.05,6.4831735472197405
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.1,12.277311066273594
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.15,16.058962779704306
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.2,16.931921926026924
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.25,19.720719471087783
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.3,22.320213242516033
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.35,23.277745234576823
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.4,25.105668794140563
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.45,25.6111622881286
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.5,26.790368116609635
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.55,27.422901111672253
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.6,28.707914102953048
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.65,30.150557506146427
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.7,30.332512005048656
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.75,31.112215824801098
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.8,32.61535566654054
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.85,35.57665156330035
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.9,39.143420144461835
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.95,45.56762412887507
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.975,53.650339502351656
"2022-05-09","1 wk ahead inc flu hosp","2022-05-14","01","quantile",0.99,62.690398796135504
"2022-05-09","2 wk ahead inc flu hosp","2022-05-21","01","quantile",0.01,0
