forecast_date,target_end_date,target,location,type,quantile,value
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.01,0.13656618572796406
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.025,0.2187877565023205
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.05,0.3057198774035828
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.1,0.5247586173126155
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.15,0.6830878465821999
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.2,0.9850560926489715
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.25,1.1396344573935604
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.3,1.3408450915952403
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.35,1.5688551246461835
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.4,1.8112904371839509
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.45,2.069012165562274
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.5,2.4396678649671566
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.55,2.9365998845496972
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.6,3.155070331919726
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.65,3.3919305532344652
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.7,3.7876042333231754
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.75,4.333050447361641
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.8,4.95163610287901
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.85,5.902913703406986
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.9,6.849106287547115
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.95,9.238711366114796
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.975,12.398753178855918
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,02,quantile,0.99,15.547022137937077
2023-03-20,2023-03-25,1 wk ahead inc flu hosp,01,quantile,0.01,2.9953263310588496
