"forecast_date","target_end_date","location","type","quantile","value","target"
2022-12-05,2022-12-10,"02","quantile",0.01,34.8426476231203,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.025,37.1707087014179,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.05,43.8098445578566,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.1,58.2826661640584,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.15,66.2154194754806,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.2,74.2321949110742,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.25,82.8490835941529,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.3,87.2779576378478,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.35,94.3379276146531,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.4,101.983382250782,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.45,109.845791536134,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.5,118.41363445109,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.55,124.640819479434,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.6,131.08660998876,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.65,143.92570670945,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.7,156.904951708036,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.75,166.587697568859,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.8,176.960308663307,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.85,190.601025921252,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.9,205.869909515188,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.95,231.598305632155,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.975,257.469824468075,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"02","quantile",0.99,297.122713236157,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.01,367.505248726218,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.025,397.948276319912,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.05,450.497561041286,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.1,489.502908625684,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.15,541.413526214797,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.2,567.356738329232,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.25,603.822919233133,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.3,643.352810523016,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.35,671.197423320299,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.4,699.701810675172,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.45,732.539631129923,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.5,762.755105321308,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.55,812.312190779483,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.6,843.708171487443,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.65,893.129700000404,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.7,929.23321342775,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.75,974.189240561264,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.8,1065.52507991528,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.85,1146.62999006663,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.9,1248.05591163071,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.95,1434.97266005444,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.975,1549.71515386282,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"01","quantile",0.99,1662.31563337177,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"05","quantile",0.01,526.270548177094,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"05","quantile",0.025,549.331891083407,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"05","quantile",0.05,584.004585117464,"1 wk ahead inc flu hosp"
2022-12-05,2022-12-10,"05","quantile",0.1,662.235300018622,"1 wk ahead inc flu hosp"
