forecast_date,target_end_date,target,location,type,quantile,value
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.01,0.3073097344130897
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.025,0.41928621880020467
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.05,0.6317986386985811
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.1,0.9691518162169985
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.15,1.3466861992697154
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.2,1.650193058027372
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.25,1.9848100913199285
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.3,2.4045663370187675
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.35,2.6400198294777955
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.4,3.13224390956947
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.45,3.4122908994948404
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.5,3.892971334047365
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.55,4.266134501868047
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.6,5.00570213056783
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.65,5.650336879658054
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.7,6.388841999926192
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.75,7.475513685777772
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.8,8.30181379105106
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.85,9.859921544347316
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.9,12.744073699551768
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.95,18.243711795307522
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.975,21.173873284328934
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,02,quantile,0.99,25.181857084916853
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.01,7.29395142376319
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.025,8.362354730960352
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.05,9.89041365146632
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.1,12.923769999955608
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.15,15.771782844983525
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.2,18.226766250809863
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.25,19.982861757594048
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.3,23.58481607770789
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.35,26.612345289142752
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.4,28.38000238341963
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.45,30.69003579591081
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.5,33.827763707926586
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.55,36.721974697755606
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.6,40.39847893304669
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.65,44.28417736157493
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.7,47.970629545719575
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.75,53.297461872285794
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.8,60.291718636007715
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.85,66.0921432576574
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.9,71.68147271203934
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.95,84.50633129716614
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.975,111.026390534706
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,01,quantile,0.99,140.94845889203435
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.01,3.5478709970111977
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.025,6.71052927813907
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.05,8.127956395134808
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.1,10.378283758565365
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.15,11.579725085066354
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.2,13.015265009512259
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.25,14.620674494844124
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.3,17.179065565024924
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.35,19.28431907445688
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.4,20.62037518085054
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.45,22.03520809847764
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.5,24.32767752434907
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.55,26.492601138612205
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.6,28.00035690820433
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.65,31.21766620678797
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.7,34.1387953606681
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.75,37.893751465879525
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.8,43.16223060455561
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.85,48.79895973246017
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.9,58.12065974164701
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.95,70.4668149845296
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.975,83.62407609224857
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,05,quantile,0.99,105.14423878163659
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.01,4.846512046666594
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.025,7.234295728314281
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.05,10.478786981843655
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.1,13.855184626629887
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.15,17.622601168990503
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.2,20.72659618585428
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.25,25.83229923004672
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.3,28.012212970141867
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.35,31.217277791115002
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.4,33.10619185401069
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.45,36.29456294992857
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.5,39.82551366145307
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.55,43.69188403447518
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.6,46.842604530424026
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.65,51.841223794426696
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.7,54.35998986999125
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.75,60.38897771170839
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.8,65.62392292032378
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.85,76.27168287978387
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.9,86.70815847089162
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.95,114.58070272974861
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.975,135.73851106249202
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,04,quantile,0.99,183.9983543935637
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.01,10.419501540593762
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.025,15.318907804628193
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.05,23.67644774534396
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.1,31.278160335825945
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.15,34.684570455076155
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.2,38.716326604625834
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.25,44.46900701471458
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.3,51.821486194066466
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.35,59.51477907401724
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.4,63.15467735886756
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.45,71.76157139091262
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.5,79.44608632234383
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.55,85.28675571698378
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.6,92.67887025450284
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.65,98.41577172437914
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.7,112.26607721764648
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.75,120.58068792811356
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.8,131.72042187056533
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.85,160.11803827294167
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.9,191.17774232779647
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.95,230.28329553467685
2023-02-27,2023-03-04,1 wk ahead inc flu hosp,06,quantile,0.975,270.0944118512814
