forecast_date,target_end_date,target,location,type,quantile,value
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.01,14.654034382264612
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.025,16.899456174355926
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.05,19.109131666852843
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.1,20.616189917867267
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.15,21.54882348134106
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.2,22.44221736223405
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.25,23.628637147218633
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.3,24.389541010613772
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.35,25.38339133537302
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.4,25.97311756081801
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.45,26.7719569061476
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.5,27.272492509791096
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.55,27.941118539656404
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.6,28.72272698180226
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.65,29.546406874059358
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.7,30.353382235734664
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.75,31.21777920110707
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.8,32.35769880697442
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.85,33.72342263030143
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.9,35.227406363678945
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.95,37.04658429163497
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.975,38.9354773239878
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,02,quantile,0.99,43.33318806461757
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.01,60.19885151234917
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.025,65.06442903326295
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.05,67.88084914660249
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.1,76.081395231094
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.15,80.85420865489432
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.2,84.262242343156
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.25,87.34783078642533
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.3,90.99204953281534
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.35,93.69344768701137
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.4,96.66983344303887
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.45,99.96717985171333
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.5,102.35816303057403
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.55,107.43850550473472
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.6,109.62756524975381
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.65,112.6077406271669
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.7,117.70664057228225
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.75,121.10551936810131
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.8,125.24315870539468
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.85,132.943423363076
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.9,137.60466725665938
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.95,151.13197508579066
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.975,158.97722080122148
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,01,quantile,0.99,166.10410510430592
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.01,69.96961144194236
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.025,73.64056733308587
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.05,81.12888945537648
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.1,85.37518916229837
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.15,89.1368493294722
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.2,93.08761656513819
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.25,96.7181235895122
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.3,99.60697915373684
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.35,101.60127001188141
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.4,103.82887467750783
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.45,106.10634722213874
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.5,108.44066744768821
2022-10-23,2023-01-14,1 wk ahead inc flu hosp,05,quantile,0.55,110.85796929623523
