forecast_date,target_end_date,target,location,type,quantile,value
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.01,0.289318474082198
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.025,0.5103263152344951
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.05,0.6882106508900285
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.1,1.0109987783461196
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.15,1.295078643263124
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.2,1.564661028044493
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.25,1.7727474028669996
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.3,1.9335794617290425
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.35,2.110930819630688
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.4,2.367795437548638
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.45,2.61784264603439
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.5,2.8285298694786367
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.55,3.1536864355066245
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.6,3.4417342680176244
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.65,3.7618652910883332
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.7,4.097294325046542
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.75,4.603354427821816
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.8,4.982950160263154
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.85,5.8507711813767616
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.9,6.948121485698421
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.95,8.004115755918374
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.975,9.271683311210985
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,02,quantile,0.99,11.169582638748889
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.01,9.836484503990805
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.025,12.186543364167449
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.05,15.636829128732375
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.1,18.481684754627842
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.15,22.580080894288766
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.2,25.50510308757667
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.25,27.3847219004323
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.3,29.44209632499821
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.35,31.935183508008723
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.4,33.941085987400804
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.45,35.665891123005665
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.5,37.665463655252964
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.55,40.71763985815603
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.6,42.697959742018924
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.65,45.055089665497
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.7,47.79743492022489
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.75,51.74609218378017
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.8,56.20428448234149
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.85,63.573040951629046
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.9,73.11080321031567
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.95,86.7866168257323
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.975,97.71135787035325
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,01,quantile,0.99,130.84052576268417
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,05,quantile,0.01,9.19365365686593
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,05,quantile,0.025,9.98567643770006
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,05,quantile,0.05,11.751279285105296
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,05,quantile,0.1,14.579772168232529
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,05,quantile,0.15,17.01952467649481
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,05,quantile,0.2,19.26089510851442
2023-01-30,2023-02-04,1 wk ahead inc flu hosp,05,quantile,0.25,21.455047830786192
