"forecast_date","target_end_date","location","type","quantile","value","target"
2022-11-21,2022-11-26,"02","quantile",0.01,6.3694273466605,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.025,8.63379405343554,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.05,10.0963996996906,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.1,14.5821452980419,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.15,17.4237634498475,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.2,21.1938065362668,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.25,23.4914323143478,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.3,26.5693305953638,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.35,29.0867836084878,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.4,32.3729244558546,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.45,36.001127926418,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.5,39.638532878831,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.55,44.575884541809,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.6,49.5322903536202,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.65,55.5375388918391,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.7,60.5122093917263,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.75,68.5622911929971,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.8,74.0674506819264,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.85,83.1978377663704,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.9,94.6124127395832,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.95,118.12080456179,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.975,133.253232969277,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"02","quantile",0.99,171.030149179961,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.01,315.835657395225,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.025,387.930197503997,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.05,442.280558603314,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.1,489.77366843687,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.15,545.906590693637,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.2,582.011428793113,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.25,609.246554014614,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.3,643.433133144548,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.35,668.715272179947,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.4,701.619584331744,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.45,719.773914580554,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.5,744.432073075804,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.55,771.811943177102,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.6,807.188094980102,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.65,835.649664738644,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.7,875.680606325608,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.75,897.739123538505,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.8,926.992425813953,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.85,965.462606976987,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.9,1044.64186872726,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.95,1122.72349823065,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.975,1249.84421884507,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"01","quantile",0.99,1359.37631467247,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.01,187.067936530168,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.025,223.481404932328,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.05,247.480478706528,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.1,282.289479699521,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.15,301.964097679428,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.2,327.065395855402,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.25,342.124048335406,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.3,358.884809458028,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.35,374.689650900652,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.4,399.122094360243,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.45,420.303411242605,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.5,430.290761983619,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.55,451.762764834906,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.6,470.989937997339,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.65,488.457932765659,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.7,510.338356491497,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.75,523.076884541642,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.8,552.446593623014,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.85,580.667571479494,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.9,628.036499436539,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.95,707.576946557147,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.975,840.951316979246,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"05","quantile",0.99,898.715507093368,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.01,111.77838660508,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.025,131.771065480992,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.05,157.458124062811,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.1,193.94247466648,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.15,222.557546368142,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.2,235.709942552243,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.25,252.960822128676,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.3,270.292893149647,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.35,288.396268650876,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.4,320.036179528179,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.45,336.514878399652,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.5,355.324039498521,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.55,378.103346251488,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.6,403.439490948887,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.65,431.89205214179,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.7,465.306832975432,"1 wk ahead inc flu hosp"
2022-11-21,2022-11-26,"04","quantile",0.75,477.738786306628,"1 wk ahead inc flu hosp"
