forecast_date,target_end_date,target,location,type,quantile,value
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.01,0.13626491588363407
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.025,0.2219517039669035
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.05,0.32768576801420907
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.1,0.49655698836618906
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.15,0.7656333315252543
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.2,0.9658501334247238
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.25,1.1476176307538277
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.3,1.319252740911233
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.35,1.5214040822102977
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.4,1.8187905927034405
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.45,2.0303504638590635
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.5,2.307665125580459
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.55,2.5294353153388567
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.6,2.797814353754218
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.65,3.0307895225678765
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.7,3.443176632706596
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.75,4.066875211940844
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.8,4.531656147833666
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.85,5.329851692589168
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.9,6.117342395731342
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.95,7.981305594468539
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.975,8.898211866889543
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,02,quantile,0.99,10.598817467766185
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.01,5.654932036963769
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.025,6.655632251892287
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.05,8.565234177281136
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.1,12.393612750683985
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.15,14.530630134965962
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.2,17.835686533008385
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.25,20.148954825392174
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.3,22.550806730320183
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.35,24.92882736439975
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.4,27.072614308309518
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.45,30.61324505636451
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.5,33.76419896484671
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.55,35.536279091550625
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.6,39.7726060367238
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.65,43.771295884116206
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.7,46.97207491727261
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.75,52.722923158428316
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.8,57.411159528665436
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.85,63.02222526226754
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.9,72.95324514136202
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.95,91.76993799980573
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.975,114.10800577279187
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,01,quantile,0.99,125.04716540184018
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,05,quantile,0.01,3.991980625677192
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,05,quantile,0.025,5.929129469000465
2023-02-20,2023-02-25,1 wk ahead inc flu hosp,05,quantile,0.05,7.511059051415615
