"forecast_date","target_end_date","location","type","quantile","value","target"
2022-11-07,2022-11-12,"02","quantile",0.01,3.76146727566924,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.025,5.13590120754793,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.05,6.67555520818745,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.1,8.19543067818093,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.15,9.49071682141265,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.2,11.3816808261135,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.25,12.7648560728153,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.3,14.0649856126361,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.35,15.6543518726568,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.4,16.898490250531,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.45,18.6189796833266,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.5,19.7585751238349,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.55,21.5246971870726,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.6,23.2375382251035,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.65,25.8850902378177,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.7,28.9249994058199,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.75,32.4221034433973,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.8,35.9067339199522,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.85,42.5826428589288,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.9,50.879453039007,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.95,60.284798542033,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.975,73.7621901950486,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"02","quantile",0.99,98.8087943488766,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.01,246.868510763835,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.025,280.622555001948,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.05,298.302684824904,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.1,343.052821683796,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.15,363.81819678228,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.2,381.38102229286,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.25,402.580070251525,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.3,427.493974257418,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.35,442.218622484032,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.4,458.103716314177,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.45,473.390672966551,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.5,494.153314839587,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.55,505.60592306515,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.6,525.080226024244,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.65,545.511207694932,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.7,568.777660333951,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.75,593.707580104089,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.8,624.744228256233,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.85,659.545080669277,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.9,709.934298255817,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.95,747.964817061055,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.975,844.93828290862,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"01","quantile",0.99,991.379374294159,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.01,83.9185682844785,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.025,91.8527745274697,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.05,102.74484719261,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.1,121.498493378166,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.15,135.540516727868,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.2,146.123894897124,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.25,156.369377953176,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.3,164.795424290214,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.35,175.994182916427,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.4,182.181879596724,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.45,191.640471229452,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.5,198.604248224081,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.55,210.758160571028,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.6,221.257596567162,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.65,230.147115371686,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.7,240.071012507027,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.75,250.447457102221,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.8,265.349998952326,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.85,279.081181269827,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.9,316.390902298628,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.95,353.104881028635,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.975,405.34942210645,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"05","quantile",0.99,456.472671928522,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"04","quantile",0.01,28.9302083273331,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"04","quantile",0.025,36.8615698300661,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"04","quantile",0.05,46.4505821221243,"1 wk ahead inc flu hosp"
2022-11-07,2022-11-12,"04","quantile",0.1,52.3451024948299,"1 wk ahead inc flu hosp"
