"forecast_date","target_end_date","location","type","quantile","value","target"
"2022-11-14","2022-11-19","02","quantile",0.01,3.64254374503533,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.025,5.08633748770317,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.05,6.59193080009087,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.1,7.51835380424987,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.15,8.87330957131884,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.2,11.0694944166086,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.25,14.4104730579238,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.3,17.0916303099366,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.35,19.3743599977796,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.4,20.8559202499446,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.45,24.8568504967687,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.5,30.0154276584688,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.55,34.1078245245532,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.6,38.7564532774193,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.65,47.0375345308938,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.7,50.4000538619703,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.75,53.3476437860894,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.8,70.7495585340585,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.85,92.9273906663297,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.9,114.712798536879,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.95,155.746643761282,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.975,204.062204624561,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","02","quantile",0.99,222.707557960508,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.01,271.640843827539,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.025,312.790018824188,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.05,371.170742099551,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.1,433.056965008666,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.15,461.258820491344,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.2,498.045098602388,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.25,532.960286980336,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.3,562.133850966057,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.35,587.731131210258,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.4,620.915656002269,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.45,694.779713540833,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.5,724.435206074245,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.55,762.360483889452,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.6,787.06828209957,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.65,856.922186523481,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.7,908.292710823829,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.75,947.464690311781,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.8,994.455951058446,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.85,1085.02462947037,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.9,1203.02318175761,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.95,1477.58896339659,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.975,1485.65142868134,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","01","quantile",0.99,1565.7963728705,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.01,134.838283478056,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.025,141.084681723063,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.05,154.838571646151,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.1,177.85437619973,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.15,205.992689811126,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.2,221.377442793153,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.25,258.522847770257,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.3,278.827301699203,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.35,285.008296494816,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.4,305.64086869748,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.45,332.154611234266,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.5,349.814668606091,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.55,371.553844537153,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.6,407.884819734609,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.65,426.006296770659,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.7,461.521887068565,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.75,499.511045176654,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.8,521.170234665099,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.85,574.470578089938,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.9,654.462958429699,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.95,752.76482055604,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.975,841.403338938282,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","05","quantile",0.99,1075.46824675325,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","04","quantile",0.01,34.6502851614297,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","04","quantile",0.025,38.7978523444433,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","04","quantile",0.05,50.0271002024513,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","04","quantile",0.1,63.3437927951782,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","04","quantile",0.15,74.121954076061,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","04","quantile",0.2,85.9507650945638,"1 wk ahead inc flu hosp"
"2022-11-14","2022-11-19","04","quantile",0.25,105.808953084721,"1 wk ahead inc flu hosp"
