"forecast_date","target_end_date","location","type","quantile","value","target"
2022-12-19,2022-12-24,"02","quantile",0.01,19.565618357536,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.025,23.1631298894321,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.05,25.9092858795905,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.1,30.7676901646124,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.15,34.405912318335,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.2,37.6906090966908,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.25,39.5521386088884,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.3,42.4383484364453,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.35,45.7456062593784,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.4,49.0942346138822,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.45,51.9966463103091,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.5,55.1689875974539,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.55,58.1571002916061,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.6,61.4194260862325,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.65,67.9154014513064,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.7,70.7723145764726,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.75,75.2077514148895,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.8,80.247532506976,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.85,85.6985096328412,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.9,91.3461008017858,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.95,98.4239920145616,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.975,116.720465320872,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"02","quantile",0.99,122.348355447238,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.01,92.4739848653598,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.025,103.17571919593,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.05,127.368081809377,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.1,152.238503470456,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.15,166.312223285761,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.2,185.551851752003,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.25,200.441975967121,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.3,211.159550114295,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.35,226.616823193372,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.4,243.681156294366,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.45,252.633182875503,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.5,264.908029843322,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.55,277.0034326963,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.6,289.615942855993,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.65,300.624922432662,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.7,316.312302085801,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.75,341.584883150363,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.8,360.517166766261,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.85,383.38093322358,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.9,421.31336578166,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.95,507.620821172246,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.975,553.81323902277,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"01","quantile",0.99,617.31304723389,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.01,86.8702567391036,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.025,118.436051959443,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.05,150.273950957262,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.1,172.979830038835,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.15,191.429960535861,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.2,200.697627797097,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.25,215.005600423485,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.3,222.401510895601,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.35,233.995601484458,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.4,241.350617009588,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.45,249.522529842014,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.5,263.125738626518,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.55,275.750313418127,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.6,291.903329441657,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.65,303.106344076893,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.7,327.46793564999,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.75,356.266756974505,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.8,372.191742794982,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.85,394.786280219231,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.9,439.265515211213,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.95,509.552100239137,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.975,573.942185673626,"1 wk ahead inc flu hosp"
2022-12-19,2022-12-24,"05","quantile",0.99,587.611492902572,"1 wk ahead inc flu hosp"
